word	root	singular	plural	source
يتمتعون	متع	يتمتعون		quran-word-index-fallback
يتمطا	مطو	يتمطا		quran-word-index-fallback
يتمنونه	مني	يتمنونه		quran-word-index-fallback
يتمنوه	مني	يتمنوه		quran-word-index-fallback
يتنازعون	نزع	يتنازعون		quran-word-index-fallback
يتناهون	نهي	يتناهون		quran-word-index-fallback
يتنزل	نزل	يتنزل		quran-word-index-fallback
يتوارا	وري	يتوارا		quran-word-index-fallback
يتوب	توب	يتوب		quran-word-index-fallback
يتوبوا	توب	يتوبوا		quran-word-index-fallback
يتوبون	توب	يتوبون		quran-word-index-fallback
يتوفا	وفي	يتوفا		quran-word-index-fallback
يتوفاكم	وفي	يتوفاكم		quran-word-index-fallback
يتوفاهن	وفي	يتوفاهن		quran-word-index-fallback
يتوفون	وفي	يتوفون		quran-word-index-fallback
يتوفونهم	وفي	يتوفونهم		quran-word-index-fallback
يتوكل	وكل	يتوكل		quran-word-index-fallback
يتوكلون	وكل	يتوكلون		quran-word-index-fallback
يتول	ولي	يتول		quran-word-index-fallback
يتولا	ولي	يتولا		quran-word-index-fallback
يتولهم	ولي	يتولهم		quran-word-index-fallback
يتولوا	ولي	يتولوا		quran-word-index-fallback
يتولون	ولي	يتولون		quran-word-index-fallback
يتولونه	ولي	يتولونه		quran-word-index-fallback
يتيما	يتم	يتيما		quran-word-index-fallback
يتيمين	يتم	يتيمين		quran-word-index-fallback
يتيهون	تيه	يتيهون		quran-word-index-fallback
يثبت	ثبت	يثبت		quran-word-index-fallback
يثخن	ثخن	يثخن		quran-word-index-fallback
يثقفوكم	ثقف	يثقفوكم		quran-word-index-fallback
يثنون	ثني	يثنون		quran-word-index-fallback
يجادل	جدل	يجادل		quran-word-index-fallback
يجادلنا	جدل	يجادلنا		quran-word-index-fallback
يجادلون	جدل	يجادلون		quran-word-index-fallback
يجادلونك	جدل	يجادلونك		quran-word-index-fallback
يجار	جور	يجار		quran-word-index-fallback
يجاهد	جهد	يجاهد		quran-word-index-fallback
يجاهدوا	جهد	يجاهدوا		quran-word-index-fallback
يجاهدون	جهد	يجاهدون		quran-word-index-fallback
يجاورونك	جور	يجاورونك		quran-word-index-fallback
يجب	جوب	يجب		quran-word-index-fallback
يجبا	جبي	يجبا		quran-word-index-fallback
يجتبا	جبي	يجتبا		quran-word-index-fallback
يجتبيك	جبي	يجتبيك		quran-word-index-fallback
يجتنبون	جنب	يجتنبون		quran-word-index-fallback
يجحد	جحد	يجحد		quran-word-index-fallback
يجحدون	جحد	يجحدون		quran-word-index-fallback
يجد	وجد	يجد		quran-word-index-fallback
يجدك	وجد	يجدك		quran-word-index-fallback
يجده	وجد	يجده		quran-word-index-fallback
يجدوا	وجد	يجدوا		quran-word-index-fallback
يجدون	وجد	يجدون		quran-word-index-fallback
يجدونه	وجد	يجدونه		quran-word-index-fallback
يجرا	جري	يجرا		quran-word-index-fallback
يجرمنكم	جرم	يجرمنكم		quran-word-index-fallback
يجره	جرر	يجره		quran-word-index-fallback
يجرون	جءر	يجرون		quran-word-index-fallback
يجز	جزي	يجز		quran-word-index-fallback
يجزا	جزي	يجزا		quran-word-index-fallback
يجزاه	جزي	يجزاه		quran-word-index-fallback
يجزون	جزي	يجزون		quran-word-index-fallback
يجعل	جعل	يجعل		quran-word-index-fallback
يجعلنا	جعل	يجعلنا		quran-word-index-fallback
يجعله	جعل	يجعله		quran-word-index-fallback
يجعلون	جعل	يجعلون		quran-word-index-fallback
يجعلوه	جعل	يجعلوه		quran-word-index-fallback
يجليها	جلو	يجليها		quran-word-index-fallback
يجمحون	جمح	يجمحون		quran-word-index-fallback
يجمع	جمع	يجمع		quran-word-index-fallback
يجمعكم	جمع	يجمعكم		quran-word-index-fallback
يجمعون	جمع	يجمعون		quran-word-index-fallback
يجهلون	جهل	يجهلون		quran-word-index-fallback
يجيب	جوب	يجيب		quran-word-index-fallback
يجير	جور	يجير		quran-word-index-fallback
يجيرنا	جور	يجيرنا		quran-word-index-fallback
يحا	حيي	يحا		quran-word-index-fallback
يحاجوكم	حجج	يحاجوكم		quran-word-index-fallback
يحاجون	حجج	يحاجون		quran-word-index-fallback
يحادد	حدد	يحادد		quran-word-index-fallback
يحادون	حدد	يحادون		quran-word-index-fallback
يحاربون	حرب	يحاربون		quran-word-index-fallback
يحاسب	حسب	يحاسب		quran-word-index-fallback
يحاسبكم	حسب	يحاسبكم		quran-word-index-fallback
يحاط	حوط	يحاط		quran-word-index-fallback
يحافظون	حفظ	يحافظون		quran-word-index-fallback
يحاوره	حور	يحاوره		quran-word-index-fallback
يحب	حبب	يحب		quran-word-index-fallback
يحببكم	حبب	يحببكم		quran-word-index-fallback
يحبرون	حبر	يحبرون		quran-word-index-fallback
يحبسه	حبس	يحبسه		quran-word-index-fallback
يحبهم	حبب	يحبهم		quran-word-index-fallback
يحبون	حبب	يحبون		quran-word-index-fallback
يحبونكم	حبب	يحبونكم		quran-word-index-fallback
يحبونهم	حبب	يحبونهم		quran-word-index-fallback
يحتسب	حسب	يحتسب		quran-word-index-fallback
يحتسبوا	حسب	يحتسبوا		quran-word-index-fallback
يحتسبون	حسب	يحتسبون		quran-word-index-fallback
يحدث	حدث	يحدث		quran-word-index-fallback
يحذر	حذر	يحذر		quran-word-index-fallback
يحذرون	حذر	يحذرون		quran-word-index-fallback
يحرفون	حرف	يحرفون		quran-word-index-fallback
يحرفونه	حرف	يحرفونه		quran-word-index-fallback
يحرمون	حرم	يحرمون		quran-word-index-fallback
يحزن	حزن	يحزن		quran-word-index-fallback
يحزنك	حزن	يحزنك		quran-word-index-fallback
يحزنهم	حزن	يحزنهم		quran-word-index-fallback
يحزنون	حزن	يحزنون		quran-word-index-fallback
يحسب	حسب	يحسب		quran-word-index-fallback
يحسبن	حسب	يحسبن		quran-word-index-fallback
يحسبه	حسب	يحسبه		quran-word-index-fallback
يحسبهم	حسب	يحسبهم		quran-word-index-fallback
يحسبون	حسب	يحسبون		quran-word-index-fallback
يحسدون	حسد	يحسدون		quran-word-index-fallback
يحسنون	حسن	يحسنون		quran-word-index-fallback
يحشر	حشر	يحشر		quran-word-index-fallback
يحشرهم	حشر	يحشرهم		quran-word-index-fallback
يحشروا	حشر	يحشروا		quran-word-index-fallback
يحشرون	حشر	يحشرون		quran-word-index-fallback
يحض	حضض	يحض		quran-word-index-fallback
يحضرون	حضر	يحضرون		quran-word-index-fallback
يحضن	حيض	يحضن		quran-word-index-fallback
يحطمنكم	حطم	يحطمنكم		quran-word-index-fallback
يحفظونه	حفظ	يحفظونه		quran-word-index-fallback
يحق	حقق	يحق		quran-word-index-fallback
يحكم	حكم	يحكم		quran-word-index-fallback
يحكمان	حكم	يحكمان		quran-word-index-fallback
يحكموك	حكم	يحكموك		quran-word-index-fallback
يحكمون	حكم	يحكمون		quran-word-index-fallback
يحكمونك	حكم	يحكمونك		quran-word-index-fallback
يحل	حلل	يحل		quran-word-index-fallback
يحلفون	حلف	يحلفون		quran-word-index-fallback
يحلل	حلل	يحلل		quran-word-index-fallback
يحلون	حلي	يحلون		quran-word-index-fallback
يحلون	حلل	يحلون		quran-word-index-fallback
يحلونه	حلل	يحلونه		quran-word-index-fallback
يحما	حمي	يحما		quran-word-index-fallback
يحمدوا	حمد	يحمدوا		quran-word-index-fallback
يحمل	حمل	يحمل		quran-word-index-fallback
يحملنها	حمل	يحملنها		quran-word-index-fallback
يحملون	حمل	يحملون		quran-word-index-fallback
يحملوها	حمل	يحملوها		quran-word-index-fallback
يحموم	حمم	يحموم		quran-word-index-fallback
يحور	حور	يحور		quran-word-index-fallback
يحول	حول	يحول		quran-word-index-fallback
يحيا	حيي	يحيا		quran-word-index-fallback
يحيطوا	حوط	يحيطوا		quran-word-index-fallback
يحيطون	حوط	يحيطون		quran-word-index-fallback
يحيف	حيف	يحيف		quran-word-index-fallback
يحيق	حيق	يحيق		quran-word-index-fallback
يحيك	حيي	يحيك		quran-word-index-fallback
يحييكم	حيي	يحييكم		quran-word-index-fallback
يحيين	حيي	يحيين		quran-word-index-fallback
يحييها	حيي	يحييها		quran-word-index-fallback
يخادعون	خدع	يخادعون		quran-word-index-fallback
يخاف	خوف	يخاف		quran-word-index-fallback
يخافا	خوف	يخافا		quran-word-index-fallback
يخافه	خوف	يخافه		quran-word-index-fallback
يخافوا	خوف	يخافوا		quran-word-index-fallback
يخافون	خوف	يخافون		quran-word-index-fallback
يخالفون	خلف	يخالفون		quran-word-index-fallback
يختانون	خون	يختانون		quran-word-index-fallback
يختص	خصص	يختص		quran-word-index-fallback
يختصمون	خصم	يختصمون		quran-word-index-fallback
يختلفون	خلف	يختلفون		quran-word-index-fallback
يختم	ختم	يختم		quran-word-index-fallback
يخدعوك	خدع	يخدعوك		quran-word-index-fallback
يخدعون	خدع	يخدعون		quran-word-index-fallback
يخذلكم	خذل	يخذلكم		quran-word-index-fallback
يخربون	خرب	يخربون		quran-word-index-fallback
يخرج	خرج	يخرج		quran-word-index-fallback
يخرجاكم	خرج	يخرجاكم		quran-word-index-fallback
يخرجكم	خرج	يخرجكم		quran-word-index-fallback
يخرجن	خرج	يخرجن		quran-word-index-fallback
يخرجنكما	خرج	يخرجنكما		quran-word-index-fallback
يخرجهم	خرج	يخرجهم		quran-word-index-fallback
يخرجوا	خرج	يخرجوا		quran-word-index-fallback
يخرجوك	خرج	يخرجوك		quran-word-index-fallback
يخرجوكم	خرج	يخرجوكم		quran-word-index-fallback
يخرجون	خرج	يخرجون		quran-word-index-fallback
يخرجونهم	خرج	يخرجونهم		quran-word-index-fallback
يخرصون	خرص	يخرصون		quran-word-index-fallback
يخروا	خرر	يخروا		quran-word-index-fallback
يخرون	خرر	يخرون		quran-word-index-fallback
يخزا	خزي	يخزا		quran-word-index-fallback
يخزيه	خزي	يخزيه		quran-word-index-fallback
يخزيهم	خزي	يخزيهم		quran-word-index-fallback
يخسر	خسر	يخسر		quran-word-index-fallback
يخسرون	خسر	يخسرون		quran-word-index-fallback
يخسف	خسف	يخسف		quran-word-index-fallback
يخش	خشي	يخش		quran-word-index-fallback
يخشا	خشي	يخشا		quran-word-index-fallback
يخشاها	خشي	يخشاها		quran-word-index-fallback
يخشون	خشي	يخشون		quran-word-index-fallback
يخصفان	خصف	يخصفان		quran-word-index-fallback
يخصمون	خصم	يخصمون		quran-word-index-fallback
يخطف	خطف	يخطف		quran-word-index-fallback
يخفا	خفي	يخفا		quran-word-index-fallback
يخفف	خفف	يخفف		quran-word-index-fallback
يخفون	خفي	يخفون		quran-word-index-fallback
يخفين	خفي	يخفين		quran-word-index-fallback
يخل	خلو	يخل		quran-word-index-fallback
يخلف	خلف	يخلف		quran-word-index-fallback
يخلفه	خلف	يخلفه		quran-word-index-fallback
يخلفون	خلف	يخلفون		quran-word-index-fallback
يخلق	خلق	يخلق		quran-word-index-fallback
يخلقكم	خلق	يخلقكم		quran-word-index-fallback
يخلقوا	خلق	يخلقوا		quran-word-index-fallback
يخلقون	خلق	يخلقون		quran-word-index-fallback
يخوضوا	خوض	يخوضوا		quran-word-index-fallback
يخوضون	خوض	يخوضون		quran-word-index-fallback
يخوف	خوف	يخوف		quran-word-index-fallback
يخيل	خيل	يخيل		quran-word-index-fallback
يد	يدي	يد		quran-word-index-fallback
يدا	يدي	يدا		quran-word-index-fallback
يدافع	دفع	يدافع		quran-word-index-fallback
يداك	يدي	يداك		quran-word-index-fallback
يداه	يدي	يداه		quran-word-index-fallback
يدبر	دبر	يدبر		quran-word-index-fallback
يدبروا	دبر	يدبروا		quran-word-index-fallback
يدخل	دخل	يدخل		quran-word-index-fallback
يدخلنا	دخل	يدخلنا		quran-word-index-fallback
يدخلنها	دخل	يدخلنها		quran-word-index-fallback
يدخله	دخل	يدخله		quran-word-index-fallback
يدخلون	دخل	يدخلون		quran-word-index-fallback
يدخلونها	دخل	يدخلونها		quran-word-index-fallback
يدخلوها	دخل	يدخلوها		quran-word-index-fallback
يدرسونها	درس	يدرسونها		quran-word-index-fallback
يدرك	درك	يدرك		quran-word-index-fallback
يدرككم	درك	يدرككم		quran-word-index-fallback
يدركه	درك	يدركه		quran-word-index-fallback
يدريك	دري	يدريك		quran-word-index-fallback
يدسه	دسس	يدسه		quran-word-index-fallback
يدع	دعو	يدع		quran-word-index-fallback
يدع	دعع	يدع		quran-word-index-fallback
يدعا	دعو	يدعا		quran-word-index-fallback
يدعنا	دعو	يدعنا		quran-word-index-fallback
يدعوا	دعو	يدعوا		quran-word-index-fallback
يدعوك	دعو	يدعوك		quran-word-index-fallback
يدعوكم	دعو	يدعوكم		quran-word-index-fallback
يدعون	دعو	يدعون		quran-word-index-fallback
يدعون	دعع	يدعون		quran-word-index-fallback
يدعوننا	دعو	يدعوننا		quran-word-index-fallback
يدعونه	دعو	يدعونه		quran-word-index-fallback
يدعوه	دعو	يدعوه		quran-word-index-fallback
يدعوهم	دعو	يدعوهم		quran-word-index-fallback
يدك	يدي	يدك		quran-word-index-fallback
يدنين	دنو	يدنين		quran-word-index-fallback
يده	يدي	يده		quran-word-index-fallback
يدينون	دين	يدينون		quran-word-index-fallback
يديه	يدي	يديه		quran-word-index-fallback
يديها	يدي	يديها		quran-word-index-fallback
يذبح	ذبح	يذبح		quran-word-index-fallback
يذبحون	ذبح	يذبحون		quran-word-index-fallback
يذرءكم	ذرء	يذرءكم		quran-word-index-fallback
يذكر	ذكر	يذكر		quran-word-index-fallback
يذكرهم	ذكر	يذكرهم		quran-word-index-fallback
يذكرون	ذكر	يذكرون		quran-word-index-fallback
يذهب	ذهب	يذهب		quran-word-index-fallback
يذهبكم	ذهب	يذهبكم		quran-word-index-fallback
يذهبن	ذهب	يذهبن		quran-word-index-fallback
يذهبوا	ذهب	يذهبوا		quran-word-index-fallback
