word	root	source
لعن	لعن	qalsadi-verbs
لغا	لغو	qalsadi-verbs
لغد	لغد	qalsadi-verbs
لغز	لغز	qalsadi-verbs
لغط	لغط	qalsadi-verbs
لغم	لغم	qalsadi-verbs
لغي	لغو	qalsadi-verbs
لف	لفف	qalsadi-verbs
لفت	لفت	qalsadi-verbs
لفح	لفح	qalsadi-verbs
لفظ	لفظ	qalsadi-verbs
لفع	لفع	qalsadi-verbs
لفف	لفف	qalsadi-verbs
لفق	لفق	qalsadi-verbs
لفلف	لفلف	qalsadi-verbs
لق	لقق	qalsadi-verbs
لقا	لقو	qalsadi-verbs
لقا	لقي	qalsadi-verbs
لقب	لقب	qalsadi-verbs
لقح	لقح	qalsadi-verbs
لقط	لقط	qalsadi-verbs
لقف	لقف	qalsadi-verbs
لقلق	لقلق	qalsadi-verbs
لقم	لقم	qalsadi-verbs
لقن	لقن	qalsadi-verbs
لقي	لقي	qalsadi-verbs
لك	لكك	qalsadi-verbs
لكء	لكا	qalsadi-verbs
لكا	لكا	qalsadi-verbs
لكز	لكز	qalsadi-verbs
لكع	لكع	qalsadi-verbs
لكم	لكم	qalsadi-verbs
لكن	لكن	qalsadi-verbs
لكي	لكي	qalsadi-verbs
لم	لمم	qalsadi-verbs
لما	لما	qalsadi-verbs
لما	لمي	qalsadi-verbs
لمج	لمج	qalsadi-verbs
لمح	لمح	qalsadi-verbs
لمز	لمز	qalsadi-verbs
لمس	لمس	qalsadi-verbs
لمع	لمع	qalsadi-verbs
لملم	لملم	qalsadi-verbs
لمي	لمي	qalsadi-verbs
لها	لهو	qalsadi-verbs
لهب	لهب	qalsadi-verbs
لهث	لهث	qalsadi-verbs
لهج	لهج	qalsadi-verbs
لهزم	لهزم	qalsadi-verbs
لهف	لهف	qalsadi-verbs
لهي	لهي	qalsadi-verbs
لوا	لوي	qalsadi-verbs
لوث	لوث	qalsadi-verbs
لوح	لوح	qalsadi-verbs
لوز	لوز	qalsadi-verbs
لوط	لوط	qalsadi-verbs
لوع	لوع	qalsadi-verbs
لوم	لوم	qalsadi-verbs
لون	لون	qalsadi-verbs
لوي	لوي	qalsadi-verbs
ليس	ليس	qalsadi-verbs
ليف	ليف	qalsadi-verbs
لين	لين	qalsadi-verbs
ماء	موا	qalsadi-verbs
مات	موت	qalsadi-verbs
ماثل	مثل	qalsadi-verbs
ماج	موج	qalsadi-verbs
ماجد	مجد	qalsadi-verbs
ماح	ميح	qalsadi-verbs
ماحض	محض	qalsadi-verbs
ماحك	محك	qalsadi-verbs
ماحل	محل	qalsadi-verbs
ماد	مدد	qalsadi-verbs
ماد	ميد	qalsadi-verbs
مار	مرر	qalsadi-verbs
مار	مور	qalsadi-verbs
مارا	مري	qalsadi-verbs
مارس	مرس	qalsadi-verbs
مازج	مزج	qalsadi-verbs
مازح	مزح	qalsadi-verbs
ماس	مسس	qalsadi-verbs
ماس	موس	qalsadi-verbs
ماس	ميس	qalsadi-verbs
ماسح	مسح	qalsadi-verbs
ماشا	مشي	qalsadi-verbs
ماص	موص	qalsadi-verbs
ماط	ميط	qalsadi-verbs
ماطل	مطل	qalsadi-verbs
ماع	ميع	qalsadi-verbs
ماق	موق	qalsadi-verbs
ماقت	مقت	qalsadi-verbs
ماكر	مكر	qalsadi-verbs
ماكس	مكس	qalsadi-verbs
مال	مول	qalsadi-verbs
مال	ميل	qalsadi-verbs
مالا	ملا	qalsadi-verbs
مالح	ملح	qalsadi-verbs
مالق	ملق	qalsadi-verbs
ماما	ماما	qalsadi-verbs
مانح	منح	qalsadi-verbs
مانع	منع	qalsadi-verbs
ماه	موه	qalsadi-verbs
ماه	ميه	qalsadi-verbs
ماهر	مهر	qalsadi-verbs
مت	متت	qalsadi-verbs
متح	متح	qalsadi-verbs
متر	جذر	qalsadi-verbs
متع	متع	qalsadi-verbs
متن	متن	qalsadi-verbs
مته	مته	qalsadi-verbs
مث	مثث	qalsadi-verbs
مثل	مثل	qalsadi-verbs
مج	مجج	qalsadi-verbs
مجد	مجد	qalsadi-verbs
مجن	مجن	qalsadi-verbs
محا	محو	qalsadi-verbs
محا	محي	qalsadi-verbs
محص	محص	qalsadi-verbs
محض	محض	qalsadi-verbs
محق	محق	qalsadi-verbs
محك	محك	qalsadi-verbs
محل	محل	qalsadi-verbs
محور	جذر	qalsadi-verbs
مخخ	مخخ	qalsadi-verbs
مخر	مخر	qalsadi-verbs
مخض	مخض	qalsadi-verbs
مخط	مخط	qalsadi-verbs
مد	مدد	qalsadi-verbs
مدح	مدح	qalsadi-verbs
مدد	مدد	qalsadi-verbs
مدق	مدق	qalsadi-verbs
مدن	مدن	qalsadi-verbs
مذر	مذر	qalsadi-verbs
مذق	مذق	qalsadi-verbs
مر	مرر	qalsadi-verbs
مرء	مرا	qalsadi-verbs
مرا	مرا	qalsadi-verbs
مرج	مرج	qalsadi-verbs
مرح	مرح	qalsadi-verbs
مرحب	رحب	qalsadi-verbs
مرد	مرد	qalsadi-verbs
مرر	مرر	qalsadi-verbs
مرس	مرس	qalsadi-verbs
مرض	مرض	qalsadi-verbs
مرع	مرع	qalsadi-verbs
مرغ	مرغ	qalsadi-verbs
مرق	مرق	qalsadi-verbs
مركز	مركز	qalsadi-verbs
مرمر	مرمر	qalsadi-verbs
مرن	مرن	qalsadi-verbs
مرهم	رهم	qalsadi-verbs
مز	مزز	qalsadi-verbs
مزج	مزج	qalsadi-verbs
مزح	مزح	qalsadi-verbs
مزق	مزق	qalsadi-verbs
مس	مسس	qalsadi-verbs
مسا	مسو	qalsadi-verbs
مسا	مسي	qalsadi-verbs
مسح	مسح	qalsadi-verbs
مسخ	مسخ	qalsadi-verbs
مسد	مسد	qalsadi-verbs
مسك	مسك	qalsadi-verbs
مسل	مسل	qalsadi-verbs
مش	مشش	qalsadi-verbs
مشا	مشي	qalsadi-verbs
مشج	مشج	qalsadi-verbs
مشط	مشط	qalsadi-verbs
مشق	مشق	qalsadi-verbs
مص	مصص	qalsadi-verbs
مصح	مصح	qalsadi-verbs
مصر	مصر	qalsadi-verbs
مصل	مصل	qalsadi-verbs
مصمص	مصمص	qalsadi-verbs
مض	مضض	qalsadi-verbs
مضا	مضي	qalsadi-verbs
مضر	مضر	qalsadi-verbs
مضض	مضض	qalsadi-verbs
مضغ	مضغ	qalsadi-verbs
مضمض	مضمض	qalsadi-verbs
مط	مطط	qalsadi-verbs
مطا	مطو	qalsadi-verbs
مطر	مطر	qalsadi-verbs
مطط	مطط	qalsadi-verbs
مطل	مطل	qalsadi-verbs
مع	معع	qalsadi-verbs
معا	معو	qalsadi-verbs
معجم	عجم	qalsadi-verbs
معد	معد	qalsadi-verbs
معدن	عدن	qalsadi-verbs
معز	معز	qalsadi-verbs
معق	معق	qalsadi-verbs
معك	معك	qalsadi-verbs
معن	معن	qalsadi-verbs
مغرب	جذر	qalsadi-verbs
مغس	مغس	qalsadi-verbs
مغص	مغص	qalsadi-verbs
مغط	مغط	qalsadi-verbs
مغمغ	مغمغ	qalsadi-verbs
مغنط	مغنط	qalsadi-verbs
مفصل	فصل	qalsadi-verbs
مقت	مقت	qalsadi-verbs
مقل	مقل	qalsadi-verbs
مقمق	مقمق	qalsadi-verbs
مك	مكك	qalsadi-verbs
مكا	مكو	qalsadi-verbs
مكث	مكث	qalsadi-verbs
مكر	مكر	qalsadi-verbs
مكس	مكس	qalsadi-verbs
مكك	مكك	qalsadi-verbs
مكن	مكن	qalsadi-verbs
مكنن	مكن	qalsadi-verbs
مل	ملل	qalsadi-verbs
ملء	ملا	qalsadi-verbs
ملا	ملا	qalsadi-verbs
ملح	ملح	qalsadi-verbs
ملد	ملد	qalsadi-verbs
ملذ	ملذ	qalsadi-verbs
ملس	ملس	qalsadi-verbs
ملص	ملص	qalsadi-verbs
ملط	ملط	qalsadi-verbs
ملق	ملق	qalsadi-verbs
ملك	ملك	qalsadi-verbs
ململ	ململ	qalsadi-verbs
من	منن	qalsadi-verbs
منا	مني	qalsadi-verbs
منح	منح	qalsadi-verbs
منطق	جذر	qalsadi-verbs
منع	منع	qalsadi-verbs
منن	منن	qalsadi-verbs
مها	مهو	qalsadi-verbs
مها	مهي	qalsadi-verbs
مهد	مهد	qalsadi-verbs
مهر	مهر	qalsadi-verbs
مهل	مهل	qalsadi-verbs
مهن	مهن	qalsadi-verbs
موت	موت	qalsadi-verbs
موضع	وضع	qalsadi-verbs
مول	مول	qalsadi-verbs
مون	مون	qalsadi-verbs
موه	موه	qalsadi-verbs
ميز	ميز	qalsadi-verbs
ميع	ميع	qalsadi-verbs
ميل	ميل	qalsadi-verbs
ناء	نوا	qalsadi-verbs
ناء	نيا	qalsadi-verbs
ناءا	ناي	qalsadi-verbs
ناا	ناي	qalsadi-verbs
ناب	نوب	qalsadi-verbs
ناب	نيب	qalsadi-verbs
نابذ	نبذ	qalsadi-verbs
نابل	نبل	qalsadi-verbs
ناجا	نجو	qalsadi-verbs
ناجد	نجد	qalsadi-verbs
ناجز	نجز	qalsadi-verbs
ناح	نوح	qalsadi-verbs
ناحر	نحر	qalsadi-verbs
نادا	ندو	qalsadi-verbs
نادم	ندم	qalsadi-verbs
نار	نور	qalsadi-verbs
نار	نير	qalsadi-verbs
نازع	نزع	qalsadi-verbs
نازل	نزل	qalsadi-verbs
ناس	نوس	qalsadi-verbs
ناسب	نسب	qalsadi-verbs
ناسخ	نسخ	qalsadi-verbs
ناسق	نسق	qalsadi-verbs
ناسم	نسم	qalsadi-verbs
ناش	نوش	qalsadi-verbs
ناشب	نشب	qalsadi-verbs
ناشد	نشد	qalsadi-verbs
ناصب	نصب	qalsadi-verbs
ناصح	نصح	qalsadi-verbs
ناصر	نصر	qalsadi-verbs
ناصف	نصف	qalsadi-verbs
ناض	نوض	qalsadi-verbs
ناضح	نضح	qalsadi-verbs
ناضل	نضل	qalsadi-verbs
ناط	نوط	qalsadi-verbs
ناط	نيط	qalsadi-verbs
ناطح	نطح	qalsadi-verbs
ناطق	نطق	qalsadi-verbs
ناظر	نظر	qalsadi-verbs
ناع	نوع	qalsadi-verbs
ناع	نيع	qalsadi-verbs
ناعم	نعم	qalsadi-verbs
ناغا	نغي	qalsadi-verbs
ناغم	نغم	qalsadi-verbs
ناف	نوف	qalsadi-verbs
نافا	نفي	qalsadi-verbs
نافث	نفث	qalsadi-verbs
نافح	نفح	qalsadi-verbs
نافد	نفد	qalsadi-verbs
نافذ	نفذ	qalsadi-verbs
نافر	نفر	qalsadi-verbs
نافس	نفس	qalsadi-verbs
نافق	نفق	qalsadi-verbs
ناقب	نقب	qalsadi-verbs
ناقد	نقد	qalsadi-verbs
ناقر	نقر	qalsadi-verbs
ناقس	نقس	qalsadi-verbs
ناقش	نقش	qalsadi-verbs
ناقض	نقض	qalsadi-verbs
ناقل	نقل	qalsadi-verbs
ناكح	جذر	qalsadi-verbs
ناكد	نكد	qalsadi-verbs
نال	نول	qalsadi-verbs
نال	نيل	qalsadi-verbs
نال	جذر	qalsadi-verbs
نام	نوم	qalsadi-verbs
نامس	نمس	qalsadi-verbs
ناه	نوه	qalsadi-verbs
ناهب	نهب	qalsadi-verbs
ناهد	نهد	qalsadi-verbs
ناهز	نهز	qalsadi-verbs
ناهض	نهض	qalsadi-verbs
ناوا	جذر	qalsadi-verbs
ناوب	نوب	qalsadi-verbs
ناور	نور	qalsadi-verbs
ناوش	نوش	qalsadi-verbs
ناول	نول	qalsadi-verbs
نبا	نبا	qalsadi-verbs
نبا	نبو	qalsadi-verbs
نبب	نبب	qalsadi-verbs
نبت	نبت	qalsadi-verbs
نبث	نبث	qalsadi-verbs
نبج	نبج	qalsadi-verbs
نبح	نبح	qalsadi-verbs
نبذ	نبذ	qalsadi-verbs
نبذ	جذر	qalsadi-verbs
نبر	نبر	qalsadi-verbs
نبز	نبز	qalsadi-verbs
نبس	نبس	qalsadi-verbs
نبش	نبش	qalsadi-verbs
نبض	نبض	qalsadi-verbs
نبط	نبط	qalsadi-verbs
نبع	نبع	qalsadi-verbs
نبغ	نبغ	qalsadi-verbs
نبك	نبك	qalsadi-verbs
نبه	نبه	qalsadi-verbs
نت	نتت	qalsadi-verbs
نتا	نتا	qalsadi-verbs
نتا	نتو	qalsadi-verbs
نتج	نتج	qalsadi-verbs
نتح	نتح	qalsadi-verbs
نتر	نتر	qalsadi-verbs
نتش	نتش	qalsadi-verbs
نتف	نتف	qalsadi-verbs
نتن	نتن	qalsadi-verbs
نث	نثث	qalsadi-verbs
نثا	نثو	qalsadi-verbs
نثر	نثر	qalsadi-verbs
نجا	نجا	qalsadi-verbs
نجا	نجو	qalsadi-verbs
نجب	نجب	qalsadi-verbs
نجح	نجح	qalsadi-verbs
نجد	نجد	qalsadi-verbs
نجر	نجر	qalsadi-verbs
نجز	نجز	qalsadi-verbs
نجس	نجس	qalsadi-verbs
نجع	نجع	qalsadi-verbs
نجف	نجف	qalsadi-verbs
نجل	نجل	qalsadi-verbs
نجم	نجم	qalsadi-verbs
نح	نحح	qalsadi-verbs
نحا	نحو	qalsadi-verbs
نحا	نحي	qalsadi-verbs
نحب	نحب	qalsadi-verbs
نحت	نحت	qalsadi-verbs
نحر	نحر	qalsadi-verbs
نحس	نحس	qalsadi-verbs
نحط	نحط	qalsadi-verbs
نحف	نحف	qalsadi-verbs
نحل	نحل	qalsadi-verbs
نحم	نحم	qalsadi-verbs
نحنح	نحنح	qalsadi-verbs
نخ	نخخ	qalsadi-verbs
نخب	نخب	qalsadi-verbs
نخر	نخر	qalsadi-verbs
نخز	نخز	qalsadi-verbs
نخس	نخس	qalsadi-verbs
نخط	نخط	qalsadi-verbs
نخع	نخع	qalsadi-verbs
نخل	نخل	qalsadi-verbs
نخم	نخم	qalsadi-verbs
ند	ندد	qalsadi-verbs
ندا	ندو	qalsadi-verbs
ندب	ندب	qalsadi-verbs
ندد	ندد	qalsadi-verbs
ندر	ندر	qalsadi-verbs
ندف	ندف	qalsadi-verbs
ندل	ندل	qalsadi-verbs
ندم	ندم	qalsadi-verbs
نده	نده	qalsadi-verbs
ندي	ندو،ندي	qalsadi-verbs
نذر	نذر	qalsadi-verbs
نذل	نذل	qalsadi-verbs
نز	نزز	qalsadi-verbs
نزا	نزا	qalsadi-verbs
نزا	نزو	qalsadi-verbs
نزح	نزح	qalsadi-verbs
نزر	نزر	qalsadi-verbs
نزع	نزع	qalsadi-verbs
نزغ	نزغ	qalsadi-verbs
نزف	نزف	qalsadi-verbs
نزق	نزق	qalsadi-verbs
نزل	نزل	qalsadi-verbs
نزه	نزه	qalsadi-verbs
نس	نسس	qalsadi-verbs
نسا	نسا	qalsadi-verbs
نسا	نسي	qalsadi-verbs
نسب	نسب	qalsadi-verbs
نسج	نسج	qalsadi-verbs
نسح	نسح	qalsadi-verbs
نسخ	نسخ	qalsadi-verbs
نسغ	نسغ	qalsadi-verbs
نسف	نسف	qalsadi-verbs
نسق	نسق	qalsadi-verbs
نسك	نسك	qalsadi-verbs
نسل	نسل	qalsadi-verbs
نسم	نسم	qalsadi-verbs
نسي	نسي	qalsadi-verbs
نش	نشش	qalsadi-verbs
نشا	نشا	qalsadi-verbs
نشب	نشب	qalsadi-verbs
نشج	نشج	qalsadi-verbs
نشد	نشد	qalsadi-verbs
نشر	نشر	qalsadi-verbs
نشز	نشز	qalsadi-verbs
نشط	نشط	qalsadi-verbs
نشف	نشف	qalsadi-verbs
نشق	نشق	qalsadi-verbs
نشل	نشل	qalsadi-verbs
نشم	نشم	qalsadi-verbs
نشي	نشو	qalsadi-verbs
نص	نصص	qalsadi-verbs
نصا	نصو	qalsadi-verbs
نصب	نصب	qalsadi-verbs
نصت	نصت	qalsadi-verbs
نصح	نصح	qalsadi-verbs
نصر	نصر	qalsadi-verbs
نصص	نصص	qalsadi-verbs
نصع	نصع	qalsadi-verbs
نصف	نصف	qalsadi-verbs
نصل	نصل	qalsadi-verbs
نض	نضض	qalsadi-verbs
نضا	نضو	qalsadi-verbs
نضا	نضي	qalsadi-verbs
نضب	نضب	qalsadi-verbs
نضج	نضج	qalsadi-verbs
نضح	نضح	qalsadi-verbs
نضخ	نضخ	qalsadi-verbs
نضد	نضد	qalsadi-verbs
نضر	نضر	qalsadi-verbs
نضل	نضل	qalsadi-verbs
نط	نطط	qalsadi-verbs
نطح	نطح	qalsadi-verbs
نطر	نطر	qalsadi-verbs
نطس	نطس	qalsadi-verbs
نطع	نطع	qalsadi-verbs
نطف	نطف	qalsadi-verbs
نطق	نطق	qalsadi-verbs
نطل	نطل	qalsadi-verbs
نظر	نظر	qalsadi-verbs
نظف	نظف	qalsadi-verbs
نظم	نظم	qalsadi-verbs
نعا	نعي	qalsadi-verbs
نعب	نعب	qalsadi-verbs
نعت	نعت	qalsadi-verbs
نعج	نعج	qalsadi-verbs
نعر	نعر	qalsadi-verbs
نعس	نعس	qalsadi-verbs
نعش	نعش	qalsadi-verbs
نعظ	نعظ	qalsadi-verbs
نعق	نعق	qalsadi-verbs
نعل	نعل	qalsadi-verbs
نعم	نعم	qalsadi-verbs
نعنع	نعنع	qalsadi-verbs
نغا	نغي	qalsadi-verbs
نغب	نغب	qalsadi-verbs
نغر	نغر	qalsadi-verbs
نغز	نغز	qalsadi-verbs
نغص	نغص	qalsadi-verbs
نغق	نغق	qalsadi-verbs
نغل	نغل	qalsadi-verbs
نغم	نغم	qalsadi-verbs
نف	نفف	qalsadi-verbs
نفا	نفي	qalsadi-verbs
نفث	نفث	qalsadi-verbs
نفح	نفح	qalsadi-verbs
نفخ	نفخ	qalsadi-verbs
نفد	نفد	qalsadi-verbs
نفذ	نفذ	qalsadi-verbs
نفر	نفر	qalsadi-verbs
نفس	نفس	qalsadi-verbs
نفش	نفش	qalsadi-verbs
نفض	نفض	qalsadi-verbs
نفط	نفط	qalsadi-verbs
نفع	نفع	qalsadi-verbs
نفق	نفق	qalsadi-verbs
نفل	نفل	qalsadi-verbs
نق	نقق	qalsadi-verbs
نقا	نقو	qalsadi-verbs
نقب	نقب	qalsadi-verbs
نقح	نقح	qalsadi-verbs
نقد	نقد	qalsadi-verbs
نقذ	نقذ	qalsadi-verbs
نقر	نقر	qalsadi-verbs
نقز	جذر	qalsadi-verbs
نقس	نقس	qalsadi-verbs
نقش	نقش	qalsadi-verbs
نقص	نقص	qalsadi-verbs
نقض	نقض	qalsadi-verbs
نقط	نقط	qalsadi-verbs
نقع	نقع	qalsadi-verbs
نقف	نقف	qalsadi-verbs
نقل	نقل	qalsadi-verbs
نقم	نقم	qalsadi-verbs
نقنق	نقنق	qalsadi-verbs
نقه	نقه	qalsadi-verbs
نقي	نقو	qalsadi-verbs
نكا	نكا	qalsadi-verbs
نكا	نكي	qalsadi-verbs
نكب	نكب	qalsadi-verbs
نكت	نكت	qalsadi-verbs
نكث	نكث	qalsadi-verbs
نكح	نكح	qalsadi-verbs
نكد	نكد	qalsadi-verbs
نكر	نكر	qalsadi-verbs
نكز	نكز	qalsadi-verbs
نكس	نكس	qalsadi-verbs
نكش	نكش	qalsadi-verbs
نكص	نكص	qalsadi-verbs
نكف	نكف	qalsadi-verbs
نكل	نكل	qalsadi-verbs
نكه	نكه	qalsadi-verbs
نكي	نكي	qalsadi-verbs
نم	نمم	qalsadi-verbs
نما	نمو	qalsadi-verbs
نما	نمي	qalsadi-verbs
نمر	نمر	qalsadi-verbs
نمس	نمس	qalsadi-verbs
نمش	نمش	qalsadi-verbs
نمط	نمط	qalsadi-verbs
نمق	نمق	qalsadi-verbs
نمل	نمل	qalsadi-verbs
نمنم	نمنم	qalsadi-verbs
نها	نهي	qalsadi-verbs
نهب	نهب	qalsadi-verbs
نهج	نهج	qalsadi-verbs
نهد	نهد	qalsadi-verbs
نهر	نهر	qalsadi-verbs
نهز	نهز	qalsadi-verbs
نهش	نهش	qalsadi-verbs
نهض	نهض	qalsadi-verbs
نهق	نهق	qalsadi-verbs
نهك	نهك	qalsadi-verbs
نهل	نهل	qalsadi-verbs
نهم	نهم	qalsadi-verbs
نهو	نهو	qalsadi-verbs
نهي	نهي	qalsadi-verbs
نوا	نوي	qalsadi-verbs
نوب	نوب	qalsadi-verbs
نور	نور	qalsadi-verbs
نورج	نورج	qalsadi-verbs
نوس	نوس	qalsadi-verbs
نوع	نوع	qalsadi-verbs
نوق	نوق	qalsadi-verbs
نول	نول	qalsadi-verbs
نوم	نوم	qalsadi-verbs
نون	نون	qalsadi-verbs
نوه	نوه	qalsadi-verbs
نيب	نيب	qalsadi-verbs
نيح	نيح	qalsadi-verbs
نير	نير	qalsadi-verbs
نيف	نوف	qalsadi-verbs
هاء	هوا	qalsadi-verbs
هاء	هيا	qalsadi-verbs
هاب	هيب	qalsadi-verbs
هاتر	هتر	qalsadi-verbs
هاث	هيث	qalsadi-verbs
هاج	هيج	qalsadi-verbs
هاجا	هجو	qalsadi-verbs
هاجر	هجر	qalsadi-verbs
هاجس	هجس	qalsadi-verbs
هاجم	هجم	qalsadi-verbs
هاد	هود	qalsadi-verbs
هاد	هيد	qalsadi-verbs
هادا	هدي	qalsadi-verbs
هادن	هدن	qalsadi-verbs
هاذب	هذب	qalsadi-verbs
هار	هور	qalsadi-verbs
هازل	هزل	qalsadi-verbs
هاش	هوش	qalsadi-verbs
هاص	هيص	qalsadi-verbs
هاض	هيض	qalsadi-verbs
هاط	هيط	qalsadi-verbs
هاف	هيف	qalsadi-verbs
هال	هلل	qalsadi-verbs
هال	هيل	qalsadi-verbs
هام	هيم	qalsadi-verbs
هامر	همر	qalsadi-verbs
هامس	همس	qalsadi-verbs
هان	هون	qalsadi-verbs
هاود	هود	qalsadi-verbs
هاوش	هوش	qalsadi-verbs
هاون	هون	qalsadi-verbs
هايج	هيج	qalsadi-verbs
هايط	هيط	qalsadi-verbs
هب	هبب	qalsadi-verbs
هبا	هبو	qalsadi-verbs
هبب	هبب	qalsadi-verbs
هبر	هبر	qalsadi-verbs
هبش	هبش	qalsadi-verbs
هبط	هبط	qalsadi-verbs
هبل	هبل	qalsadi-verbs
هبهب	هبهب	qalsadi-verbs
هت	هتت	qalsadi-verbs
هتر	هتر	qalsadi-verbs
هتف	هتف	qalsadi-verbs
هتك	هتك	qalsadi-verbs
هتم	هتم	qalsadi-verbs
هتن	هتن	qalsadi-verbs
هج	هجج	qalsadi-verbs
هجء	هجا	qalsadi-verbs
هجا	هجا	qalsadi-verbs
هجا	هجو	qalsadi-verbs
هجج	هجج	qalsadi-verbs
هجد	هجد	qalsadi-verbs
هجر	هجر	qalsadi-verbs
هجس	هجس	qalsadi-verbs
هجع	هجع	qalsadi-verbs
هجم	هجم	qalsadi-verbs
هجن	هجن	qalsadi-verbs
هجو	هجو	qalsadi-verbs
هد	هدد	qalsadi-verbs
هدء	هدا	qalsadi-verbs
هدا	هدا	qalsadi-verbs
هدا	هدي	qalsadi-verbs
هدب	هدب	qalsadi-verbs
هدج	هدج	qalsadi-verbs
هدد	هدد	qalsadi-verbs
هدر	هدر	qalsadi-verbs
هدف	هدف	qalsadi-verbs
هدل	هدل	qalsadi-verbs
هدم	هدم	qalsadi-verbs
هدن	هدن	qalsadi-verbs
هدهد	هدهد	qalsadi-verbs
هذا	هذي	qalsadi-verbs
هذب	هذب	qalsadi-verbs
هذر	هذر	qalsadi-verbs
هر	هرر	qalsadi-verbs
هرء	هرا	qalsadi-verbs
هرا	هرا	qalsadi-verbs
هرب	هرب	qalsadi-verbs
هرج	هرج	qalsadi-verbs
هرد	هرد	qalsadi-verbs
هرس	هرس	qalsadi-verbs
هرش	هرش	qalsadi-verbs
هرطق	هرطق	qalsadi-verbs
هرع	هرع	qalsadi-verbs
هرف	هرف	qalsadi-verbs
هرق	هرق	qalsadi-verbs
هرم	هرم	qalsadi-verbs
هرهر	هرهر	qalsadi-verbs
هرول	هرول	qalsadi-verbs
هز	هزز	qalsadi-verbs
هزء	هزا	qalsadi-verbs
هزا	هزا	qalsadi-verbs
هزبر	هزبر	qalsadi-verbs
هزج	هزج	qalsadi-verbs
هزر	هزر	qalsadi-verbs
هزز	هزز	qalsadi-verbs
هزع	هزع	qalsadi-verbs
هزل	هزل	qalsadi-verbs
هزم	هزم	qalsadi-verbs
هزهز	هزهز	qalsadi-verbs
هس	هسس	qalsadi-verbs
هسهس	هسهس	qalsadi-verbs
هش	هشش	qalsadi-verbs
هشم	هشم	qalsadi-verbs
هشهش	هشهش	qalsadi-verbs
هصر	هصر	qalsadi-verbs
هضب	هضب	qalsadi-verbs
هضل	هضل	qalsadi-verbs
هضم	هضم	qalsadi-verbs
هطل	هطل	qalsadi-verbs
هف	هفف	qalsadi-verbs
هفا	هفو	qalsadi-verbs
هفت	هفت	qalsadi-verbs
هفهف	هفهف	qalsadi-verbs
هل	هلل	qalsadi-verbs
هلع	هلع	qalsadi-verbs
هلك	هلك	qalsadi-verbs
هلل	هلل	qalsadi-verbs
هلهل	هلهل	qalsadi-verbs
هم	همم	qalsadi-verbs
هما	هما	qalsadi-verbs
هما	همو	qalsadi-verbs
همج	همج	qalsadi-verbs
همد	همد	qalsadi-verbs
همر	همر	qalsadi-verbs
همز	همز	qalsadi-verbs
همس	همس	qalsadi-verbs
همش	همش	qalsadi-verbs
همع	همع	qalsadi-verbs
همك	همك	qalsadi-verbs
همل	همل	qalsadi-verbs
همم	همم	qalsadi-verbs
همهم	همهم	qalsadi-verbs
هن	هنن	qalsadi-verbs
هنء	هنا	qalsadi-verbs
هنا	هنا	qalsadi-verbs
هند	هند	qalsadi-verbs
هندس	هندس	qalsadi-verbs
هندم	هندم	qalsadi-verbs
هوء	هوا	qalsadi-verbs
هوا	هوي	qalsadi-verbs
هوج	هوج	qalsadi-verbs
هود	هود	qalsadi-verbs
هور	هور	qalsadi-verbs
هوز	هوز	qalsadi-verbs
هوس	هوس	qalsadi-verbs
هوش	هوش	qalsadi-verbs
هول	هول	qalsadi-verbs
هوم	هوم	qalsadi-verbs
هون	هون	qalsadi-verbs
هوي	هوي	qalsadi-verbs
هيء	هيا	qalsadi-verbs
هيا	هيا	qalsadi-verbs
هيب	هيب	qalsadi-verbs
هيج	هيج	qalsadi-verbs
هيف	هيف	qalsadi-verbs
هيكل	هيكل	qalsadi-verbs
هيل	هيل	qalsadi-verbs
هيلل	هلل	qalsadi-verbs
هيم	هيم	qalsadi-verbs
هيمن	هيمن	qalsadi-verbs
وءب	واب	qalsadi-verbs
واءم	وام	qalsadi-verbs
واا	واي	qalsadi-verbs
واب	واب	qalsadi-verbs
وابل	وبل	qalsadi-verbs
واتر	وتر	qalsadi-verbs
واثب	وثب	qalsadi-verbs
واثق	وثق	qalsadi-verbs
واجب	وجب	qalsadi-verbs
واجل	وجل	qalsadi-verbs
واجه	وجه	qalsadi-verbs
واحل	وحل	qalsadi-verbs
واخم	وخم	qalsadi-verbs
واد	ودد	qalsadi-verbs
واد	واد	qalsadi-verbs
وادع	ودع	qalsadi-verbs
وار	وام	qalsadi-verbs
وارا	وري	qalsadi-verbs
وارب	ورب	qalsadi-verbs
وارد	ورد	qalsadi-verbs
وارع	ورع	qalsadi-verbs
وارق	ورق	qalsadi-verbs
وازا	وزي	qalsadi-verbs
وازر	وزر	qalsadi-verbs
وازن	وزن	qalsadi-verbs
واسا	وسي	qalsadi-verbs
واسق	وسق	qalsadi-verbs
واسم	وسم	qalsadi-verbs
واشك	وشك	qalsadi-verbs
واصب	وصب	qalsadi-verbs
واصل	وصل	qalsadi-verbs
واضا	وضا	qalsadi-verbs
واطا	وطا	qalsadi-verbs
واطن	وطن	qalsadi-verbs
واظب	وظب	qalsadi-verbs
واظف	وظف	qalsadi-verbs
واعد	وعد	qalsadi-verbs
واغد	وغد	qalsadi-verbs
وافا	وفي	qalsadi-verbs
وافد	وفد	qalsadi-verbs
وافق	وفق	qalsadi-verbs
واقع	وقع	qalsadi-verbs
واقف	وقف	qalsadi-verbs
