word	vocalized	type	category	lemma	stem	tags	source
كغيرهن	كغيرهن	حرف	كلمات شائعة	كغيرهن	كغيرهن		stopwords-kalimat-extra
كغيرهن	كَغَيْرِهِنَّ	اسم	استثناء	غير	غير	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كغيري	كغيري	حرف	كلمات شائعة	كغيري	كغيري		stopwords-kalimat-extra
كغيري	كَغَيْرِِي	اسم	استثناء	غير	غير	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كفو	كفو	حرف	كلمات شائعة	كفو	كفو		stopwords-kalimat-extra
كفوك	كفوك	حرف	كلمات شائعة	كفوك	كفوك		stopwords-kalimat-extra
كفوكم	كفوكم	حرف	كلمات شائعة	كفوكم	كفوكم		stopwords-kalimat-extra
كفوكما	كفوكما	حرف	كلمات شائعة	كفوكما	كفوكما		stopwords-kalimat-extra
كفوكن	كفوكن	حرف	كلمات شائعة	كفوكن	كفوكن		stopwords-kalimat-extra
كفونا	كفونا	حرف	كلمات شائعة	كفونا	كفونا		stopwords-kalimat-extra
كفوه	كفوه	حرف	كلمات شائعة	كفوه	كفوه		stopwords-kalimat-extra
كفوها	كفوها	حرف	كلمات شائعة	كفوها	كفوها		stopwords-kalimat-extra
كفوهم	كفوهم	حرف	كلمات شائعة	كفوهم	كفوهم		stopwords-kalimat-extra
كفوهما	كفوهما	حرف	كلمات شائعة	كفوهما	كفوهما		stopwords-kalimat-extra
كفوهن	كفوهن	حرف	كلمات شائعة	كفوهن	كفوهن		stopwords-kalimat-extra
كفوي	كفوي	حرف	كلمات شائعة	كفوي	كفوي		stopwords-kalimat-extra
كفي	كَفِيَّ	اسم	الأسماء الخمسة	في	في	جر:مضاف	stopwords-kalimat-forms
كفيك	كَفِيكِ	اسم	الأسماء الخمسة	في	في	جر:مضاف	stopwords-kalimat-forms
كفيكم	كَفِيكُمْ	اسم	الأسماء الخمسة	في	في	جر:مضاف	stopwords-kalimat-forms
كفيكما	كَفِيكُمَا	اسم	الأسماء الخمسة	في	في	جر:مضاف	stopwords-kalimat-forms
كفيكن	كَفِيكُنَّ	اسم	الأسماء الخمسة	في	في	جر:مضاف	stopwords-kalimat-forms
كفينا	كَفِينَا	اسم	الأسماء الخمسة	في	في	جر:مضاف	stopwords-kalimat-forms
كفيه	كَفِيهُ	اسم	الأسماء الخمسة	في	في	جر:مضاف:لايجر:T	stopwords-kalimat-forms
كفيها	كَفِيهَا	اسم	الأسماء الخمسة	في	في	جر:مضاف	stopwords-kalimat-forms
كفيهم	كَفِيهُمْ	اسم	الأسماء الخمسة	في	في	جر:مضاف:لايجر	stopwords-kalimat-forms
كفيهما	كَفِيهُمَا	اسم	الأسماء الخمسة	في	في	جر:مضاف:لايجر	stopwords-kalimat-forms
كفيهن	كَفِيهُنَّ	اسم	الأسماء الخمسة	في	في	جر:مضاف:لايجر	stopwords-kalimat-forms
ككل	ككل	حرف	كلمات شائعة	ككل	ككل		stopwords-kalimat-extra
ككل	كَكُلّ	اسم	توكيد	كل	كل	جر	stopwords-kalimat-forms
ككلتا	ككلتا	حرف	كلمات شائعة	ككلتا	ككلتا		stopwords-kalimat-extra
ككلتا	كَكِلْتَا	اسم	توكيد	كلتا	كلتا	جر	stopwords-kalimat-forms
ككلك	ككلك	حرف	كلمات شائعة	ككلك	ككلك		stopwords-kalimat-extra
ككلك	كَكُلّكِ	اسم	توكيد	كل	كل	جر:مضاف	stopwords-kalimat-forms
ككلكم	ككلكم	حرف	كلمات شائعة	ككلكم	ككلكم		stopwords-kalimat-extra
ككلكم	كَكُلّكُمْ	اسم	توكيد	كل	كل	جر:مضاف	stopwords-kalimat-forms
ككلكما	ككلكما	حرف	كلمات شائعة	ككلكما	ككلكما		stopwords-kalimat-extra
ككلكما	كَكُلّكُمَا	اسم	توكيد	كل	كل	جر:مضاف	stopwords-kalimat-forms
ككلكن	ككلكن	حرف	كلمات شائعة	ككلكن	ككلكن		stopwords-kalimat-extra
ككلكن	كَكُلّكُنَّ	اسم	توكيد	كل	كل	جر:مضاف	stopwords-kalimat-forms
ككلنا	ككلنا	حرف	كلمات شائعة	ككلنا	ككلنا		stopwords-kalimat-extra
ككلنا	كَكُلّنَا	اسم	توكيد	كل	كل	جر:مضاف	stopwords-kalimat-forms
ككله	ككله	حرف	كلمات شائعة	ككله	ككله		stopwords-kalimat-extra
ككله	كَكُلّهُ	اسم	توكيد	كل	كل	جر:مضاف:لايجر:T	stopwords-kalimat-forms
ككلها	ككلها	حرف	كلمات شائعة	ككلها	ككلها		stopwords-kalimat-extra
ككلها	كَكُلّهَا	اسم	توكيد	كل	كل	جر:مضاف	stopwords-kalimat-forms
ككلهم	ككلهم	حرف	كلمات شائعة	ككلهم	ككلهم		stopwords-kalimat-extra
ككلهم	كَكُلّهُمْ	اسم	توكيد	كل	كل	جر:مضاف:لايجر	stopwords-kalimat-forms
ككلهما	ككلهما	حرف	كلمات شائعة	ككلهما	ككلهما		stopwords-kalimat-extra
ككلهما	كَكُلّهُمَا	اسم	توكيد	كل	كل	جر:مضاف:لايجر	stopwords-kalimat-forms
ككلهن	ككلهن	حرف	كلمات شائعة	ككلهن	ككلهن		stopwords-kalimat-extra
ككلهن	كَكُلّهُنَّ	اسم	توكيد	كل	كل	جر:مضاف:لايجر	stopwords-kalimat-forms
ككلي	ككلي	حرف	كلمات شائعة	ككلي	ككلي		stopwords-kalimat-extra
ككلي	كَكُلِّي	اسم	توكيد	كل	كل	جر:مضاف	stopwords-kalimat-forms
ككليكما	ككليكما	حرف	كلمات شائعة	ككليكما	ككليكما		stopwords-kalimat-extra
ككليكما	كَكِلَيْكُمَا	حرف	توكيد	كليكما	كليكما	جر	stopwords-kalimat-forms
ككليهما	ككليهما	حرف	كلمات شائعة	ككليهما	ككليهما		stopwords-kalimat-extra
ككليهما	كَكِلَيْهِمَا	حرف	توكيد	كليهما	كليهما	جر	stopwords-kalimat-forms
كل	كل	حرف	كلمات شائعة	كل	كل		stopwords-kalimat-extra
كل	كُلّ	اسم	توكيد	كل	كل		stopwords-kalimat-forms
كل	كل	حرف	كلمات شائعة	كل	كل		stopwords-kalimat-json
كل	كل	حرف	كلمات شائعة	كل	كل		stopwords-kalimat-list
كل	كل	حرف	كلمات شائعة	كل	كل		stopwords-kalimat-plain
كلا	كلا	حرف	كلمات شائعة	كلا	كلا		stopwords-kalimat-extra
كلا	كَلَّا	حرف	حرف ردع	كلا	كلا		stopwords-kalimat-forms
كلا	كلا	حرف	كلمات شائعة	كلا	كلا		stopwords-kalimat-json
كلا	كلَّا	حرف	كلمات شائعة	كلا	كلا		stopwords-kalimat-list
كلا	كلا	حرف	كلمات شائعة	كلا	كلا		stopwords-kalimat-plain
كلاهما	كلاهما	حرف	كلمات شائعة	كلاهما	كلاهما		stopwords-kalimat-extra
كلاهما	كِلَاهُمَا	حرف	توكيد	كلاهما	كلاهما		stopwords-kalimat-forms
كلتا	كلتا	حرف	كلمات شائعة	كلتا	كلتا		stopwords-kalimat-extra
كلتا	كِلْتَا	اسم	توكيد	كلتا	كلتا		stopwords-kalimat-forms
كلتا	كلتا	حرف	كلمات شائعة	كلتا	كلتا		stopwords-kalimat-json
كلتا	كلتا	حرف	كلمات شائعة	كلتا	كلتا		stopwords-kalimat-list
كلتا	كلتا	حرف	كلمات شائعة	كلتا	كلتا		stopwords-kalimat-plain
كلحظة	كَلَحْظَةِ	اسم	ظرف زمان	لحظة	لحظة	جر:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتك	كَلَحْظَتِكِ	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتكم	كَلَحْظَتِكُمْ	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتكما	كَلَحْظَتِكُمَا	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتكن	كَلَحْظَتِكُنَّ	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتنا	كَلَحْظَتِنَا	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظته	كَلَحْظَتِهِ	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتها	كَلَحْظَتِهَا	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتهم	كَلَحْظَتِهِمْ	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتهما	كَلَحْظَتِهِمَا	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتهن	كَلَحْظَتِهِنَّ	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلحظتي	كَلَحْظَتِِي	اسم	ظرف زمان	لحظة	لحظة	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كلك	كلك	حرف	كلمات شائعة	كلك	كلك		stopwords-kalimat-extra
كلك	كُلّكِ	اسم	توكيد	كل	كل	مضاف	stopwords-kalimat-forms
كلكم	كلكم	حرف	كلمات شائعة	كلكم	كلكم		stopwords-kalimat-extra
كلكم	كُلّكُمْ	اسم	توكيد	كل	كل	مضاف	stopwords-kalimat-forms
كلكما	كلكما	حرف	كلمات شائعة	كلكما	كلكما		stopwords-kalimat-extra
كلكما	كُلّكُمَا	اسم	توكيد	كل	كل	مضاف	stopwords-kalimat-forms
كلكن	كلكن	حرف	كلمات شائعة	كلكن	كلكن		stopwords-kalimat-extra
كلكن	كُلّكُنَّ	اسم	توكيد	كل	كل	مضاف	stopwords-kalimat-forms
كلم	كلم	حرف	كلمات شائعة	كلم	كلم		stopwords-kalimat-list
كلما	كلما	حرف	كلمات شائعة	كلما	كلما		stopwords-kalimat-extra
كلما	كُلَّمَا	اسم	ظرف	كلما	كلما		stopwords-kalimat-forms
كلما	كلما	حرف	كلمات شائعة	كلما	كلما		stopwords-kalimat-json
كلما	كلّما	حرف	كلمات شائعة	كلما	كلما		stopwords-kalimat-list
كلما	كلما	حرف	كلمات شائعة	كلما	كلما		stopwords-kalimat-plain
كلنا	كلنا	حرف	كلمات شائعة	كلنا	كلنا		stopwords-kalimat-extra
كلنا	كُلّنَا	اسم	توكيد	كل	كل	مضاف	stopwords-kalimat-forms
كله	كله	حرف	كلمات شائعة	كله	كله		stopwords-kalimat-extra
كله	كُلّهُ	اسم	توكيد	كل	كل	مضاف:لايجر:T	stopwords-kalimat-forms
كلها	كلها	حرف	كلمات شائعة	كلها	كلها		stopwords-kalimat-extra
كلها	كُلّهَا	اسم	توكيد	كل	كل	مضاف	stopwords-kalimat-forms
كلهم	كلهم	حرف	كلمات شائعة	كلهم	كلهم		stopwords-kalimat-extra
كلهم	كُلّهُمْ	اسم	توكيد	كل	كل	مضاف:لايجر	stopwords-kalimat-forms
كلهما	كلهما	حرف	كلمات شائعة	كلهما	كلهما		stopwords-kalimat-extra
كلهما	كُلّهُمَا	اسم	توكيد	كل	كل	مضاف:لايجر	stopwords-kalimat-forms
كلهن	كلهن	حرف	كلمات شائعة	كلهن	كلهن		stopwords-kalimat-extra
كلهن	كُلّهُنَّ	اسم	توكيد	كل	كل	مضاف:لايجر	stopwords-kalimat-forms
كلي	كلي	حرف	كلمات شائعة	كلي	كلي		stopwords-kalimat-extra
كلي	كُلِّي	اسم	توكيد	كل	كل	مضاف	stopwords-kalimat-forms
كليكما	كليكما	حرف	كلمات شائعة	كليكما	كليكما		stopwords-kalimat-extra
كليكما	كِلَيْكُمَا	حرف	توكيد	كليكما	كليكما		stopwords-kalimat-forms
كليل	كَلَيْلِ	اسم	ظرف زمان	ليل	ليل	جر:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلك	كَلَيْلِكِ	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلكم	كَلَيْلِكُمْ	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلكما	كَلَيْلِكُمَا	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلكن	كَلَيْلِكُنَّ	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلنا	كَلَيْلِنَا	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليله	كَلَيْلِهِ	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلها	كَلَيْلِهَا	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلهم	كَلَيْلِهِمْ	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلهما	كَلَيْلِهِمَا	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلهن	كَلَيْلِهِنَّ	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليلي	كَلَيْلِِي	اسم	ظرف زمان	ليل	ليل	جر:مضاف:مجرور:متحرك:ينون	stopwords-kalimat-forms
كليهما	كليهما	حرف	كلمات شائعة	كليهما	كليهما		stopwords-kalimat-extra
كليهما	كِلَيْهِمَا	حرف	توكيد	كليهما	كليهما		stopwords-kalimat-forms
كم	كم	حرف	كلمات شائعة	كم	كم		stopwords-kalimat-extra
كم	كَم	اسم	كناية	كم	كم		stopwords-kalimat-forms
كم	كم	حرف	كلمات شائعة	كم	كم		stopwords-kalimat-json
كم	كم	حرف	كلمات شائعة	كم	كم		stopwords-kalimat-list
كم	كم	حرف	كلمات شائعة	كم	كم		stopwords-kalimat-plain
كما	كما	حرف	كلمات شائعة	كما	كما		stopwords-kalimat-extra
كما	كَمَا	حرف	حرف تشبيه	كما	كما		stopwords-kalimat-forms
كما	كما	حرف	كلمات شائعة	كما	كما		stopwords-kalimat-list
كمثل	كمثل	حرف	كلمات شائعة	كمثل	كمثل		stopwords-kalimat-extra
كمثل	كَمِثْل	اسم	اسم إضافة	مثل	مثل	جر	stopwords-kalimat-forms
كمثلك	كمثلك	حرف	كلمات شائعة	كمثلك	كمثلك		stopwords-kalimat-extra
كمثلك	كَمِثْلكِ	اسم	اسم إضافة	مثل	مثل	جر:مضاف	stopwords-kalimat-forms
كمثلكم	كمثلكم	حرف	كلمات شائعة	كمثلكم	كمثلكم		stopwords-kalimat-extra
كمثلكم	كَمِثْلكُمْ	اسم	اسم إضافة	مثل	مثل	جر:مضاف	stopwords-kalimat-forms
كمثلكما	كمثلكما	حرف	كلمات شائعة	كمثلكما	كمثلكما		stopwords-kalimat-extra
كمثلكما	كَمِثْلكُمَا	اسم	اسم إضافة	مثل	مثل	جر:مضاف	stopwords-kalimat-forms
كمثلكن	كمثلكن	حرف	كلمات شائعة	كمثلكن	كمثلكن		stopwords-kalimat-extra
كمثلكن	كَمِثْلكُنَّ	اسم	اسم إضافة	مثل	مثل	جر:مضاف	stopwords-kalimat-forms
كمثلنا	كمثلنا	حرف	كلمات شائعة	كمثلنا	كمثلنا		stopwords-kalimat-extra
كمثلنا	كَمِثْلنَا	اسم	اسم إضافة	مثل	مثل	جر:مضاف	stopwords-kalimat-forms
كمثله	كمثله	حرف	كلمات شائعة	كمثله	كمثله		stopwords-kalimat-extra
كمثله	كَمِثْلهُ	اسم	اسم إضافة	مثل	مثل	جر:مضاف:لايجر:T	stopwords-kalimat-forms
كمثلها	كمثلها	حرف	كلمات شائعة	كمثلها	كمثلها		stopwords-kalimat-extra
كمثلها	كَمِثْلهَا	اسم	اسم إضافة	مثل	مثل	جر:مضاف	stopwords-kalimat-forms
كمثلهم	كمثلهم	حرف	كلمات شائعة	كمثلهم	كمثلهم		stopwords-kalimat-extra
كمثلهم	كَمِثْلهُمْ	اسم	اسم إضافة	مثل	مثل	جر:مضاف:لايجر	stopwords-kalimat-forms
كمثلهما	كمثلهما	حرف	كلمات شائعة	كمثلهما	كمثلهما		stopwords-kalimat-extra
كمثلهما	كَمِثْلهُمَا	اسم	اسم إضافة	مثل	مثل	جر:مضاف:لايجر	stopwords-kalimat-forms
كمثلهن	كمثلهن	حرف	كلمات شائعة	كمثلهن	كمثلهن		stopwords-kalimat-extra
كمثلهن	كَمِثْلهُنَّ	اسم	اسم إضافة	مثل	مثل	جر:مضاف:لايجر	stopwords-kalimat-forms
كمثلي	كمثلي	حرف	كلمات شائعة	كمثلي	كمثلي		stopwords-kalimat-extra
كمثلي	كَمِثْلِي	اسم	اسم إضافة	مثل	مثل	جر:مضاف	stopwords-kalimat-forms
كمن	كمن	حرف	كلمات شائعة	كمن	كمن		stopwords-kalimat-extra
كمن	كَمَن	اسم	اسم موصول	من	من	جر	stopwords-kalimat-forms
