word	vocalized	type	category	source
وباقلهن	وَبِأَقَلِّهِنَّ	اسم	اسم تفضيل	compiled-forms-derived
وباقلي	وَبِأَقَلِِّي	اسم	اسم تفضيل	compiled-forms-derived
وباكثر	وَبِأَكْثَرِ	اسم	اسم تفضيل	compiled-forms-derived
وباكثرك	وَبِأَكْثَرِكِ	اسم	اسم تفضيل	compiled-forms-derived
وباكثركم	وَبِأَكْثَرِكُمْ	اسم	اسم تفضيل	compiled-forms-derived
وباكثركما	وَبِأَكْثَرِكُمَا	اسم	اسم تفضيل	compiled-forms-derived
وباكثركن	وَبِأَكْثَرِكُنَّ	اسم	اسم تفضيل	compiled-forms-derived
وباكثرنا	وَبِأَكْثَرِنَا	اسم	اسم تفضيل	compiled-forms-derived
وباكثره	وَبِأَكْثَرِهِ	اسم	اسم تفضيل	compiled-forms-derived
وباكثرها	وَبِأَكْثَرِهَا	اسم	اسم تفضيل	compiled-forms-derived
وباكثرهم	وَبِأَكْثَرِهِمْ	اسم	اسم تفضيل	compiled-forms-derived
وباكثرهما	وَبِأَكْثَرِهِمَا	اسم	اسم تفضيل	compiled-forms-derived
وباكثرهن	وَبِأَكْثَرِهِنَّ	اسم	اسم تفضيل	compiled-forms-derived
وباكثري	وَبِأَكْثَرِِي	اسم	اسم تفضيل	compiled-forms-derived
وبالالا	وَبِالْأُلَى	اسم	اسم موصول	compiled-forms-derived
وبالالاء	وَبِالْأَلَاء	اسم	اسم موصول	compiled-forms-derived
وبالتي	وَبِالَّتِي	اسم	اسم موصول	compiled-forms-derived
وبالذي	وَبِالَّذِي	اسم	اسم موصول	compiled-forms-derived
وبالذين	وَبِالَّذِين	اسم	اسم موصول	compiled-forms-derived
وباللاءي	وَبِالْلَائِي	اسم	اسم موصول	compiled-forms-derived
وباللاتي	وَبِالْلَاتِي	اسم	اسم موصول	compiled-forms-derived
وباللتيا	وَبِالْلَتَيَّا	اسم	اسم موصول	compiled-forms-derived
وباللتين	وَبِالْلَتَيْن	اسم	اسم موصول	compiled-forms-derived
وباللذين	وَبِالْلَذَيْن	اسم	اسم موصول	compiled-forms-derived
وباللواتي	وَبِالْلَوَاتِي	اسم	اسم موصول	compiled-forms-derived
وبان	وَبِأَن	حرف	حرف نصب	compiled-forms-derived
وبانك	وَبِأَنّكِ	حرف	إن و أخواتها	compiled-forms-derived
وبانكم	وَبِأَنّكُمْ	حرف	إن و أخواتها	compiled-forms-derived
وبانكما	وَبِأَنّكُمَا	حرف	إن و أخواتها	compiled-forms-derived
وبانكن	وَبِأَنّكُنَّ	حرف	إن و أخواتها	compiled-forms-derived
وباننا	وَبِأَنّنَا	حرف	إن و أخواتها	compiled-forms-derived
وبانه	وَبِأَنّهُ	حرف	إن و أخواتها	compiled-forms-derived
وبانها	وَبِأَنّهَا	حرف	إن و أخواتها	compiled-forms-derived
وبانهم	وَبِأَنّهُمْ	حرف	إن و أخواتها	compiled-forms-derived
وبانهما	وَبِأَنّهُمَا	حرف	إن و أخواتها	compiled-forms-derived
وبانهن	وَبِأَنّهُنَّ	حرف	إن و أخواتها	compiled-forms-derived
وباني	وَبِأَنِّي	حرف	إن و أخواتها	compiled-forms-derived
وباولءك	وَبِأُولَئِك	اسم	اسم إشارة	compiled-forms-derived
وباولءكم	وَبِأُولَئِكُم	اسم	اسم إشارة	compiled-forms-derived
وباولاء	وَبِأُولَاء	اسم	اسم إشارة	compiled-forms-derived
وباولالك	وَبِأُولَالِك	اسم	اسم إشارة	compiled-forms-derived
وباي	وَبِأَيِّ	اسم	اسم موصول	compiled-forms-derived
وباياك	وبإياك	حرف	كلمات شائعة	compiled-forms-derived
وباياكم	وبإياكم	حرف	كلمات شائعة	compiled-forms-derived
وباياكما	وبإياكما	حرف	كلمات شائعة	compiled-forms-derived
وباياكن	وبإياكن	حرف	كلمات شائعة	compiled-forms-derived
وبايانا	وبإيانا	حرف	كلمات شائعة	compiled-forms-derived
وباياه	وبإياه	حرف	كلمات شائعة	compiled-forms-derived
وباياها	وبإياها	حرف	كلمات شائعة	compiled-forms-derived
وباياهم	وبإياهم	حرف	كلمات شائعة	compiled-forms-derived
وباياهما	وبإياهما	حرف	كلمات شائعة	compiled-forms-derived
وباياهن	وبإياهن	حرف	كلمات شائعة	compiled-forms-derived
وباياي	وبإياي	حرف	كلمات شائعة	compiled-forms-derived
وباية	وَبِأَيَّةِ	اسم	اسم إضافة	compiled-forms-derived
وبايتك	وَبِأَيَّتِكِ	اسم	اسم إضافة	compiled-forms-derived
وبايتكم	وَبِأَيَّتِكُمْ	اسم	اسم إضافة	compiled-forms-derived
وبايتكما	وَبِأَيَّتِكُمَا	اسم	اسم إضافة	compiled-forms-derived
وبايتكن	وَبِأَيَّتِكُنَّ	اسم	اسم إضافة	compiled-forms-derived
وبايتنا	وَبِأَيَّتِنَا	اسم	اسم إضافة	compiled-forms-derived
وبايته	وَبِأَيَّتِهِ	اسم	اسم إضافة	compiled-forms-derived
وبايتها	وَبِأَيَّتِهَا	اسم	اسم إضافة	compiled-forms-derived
وبايتهم	وَبِأَيَّتِهِمْ	اسم	اسم إضافة	compiled-forms-derived
وبايتهما	وَبِأَيَّتِهِمَا	اسم	اسم إضافة	compiled-forms-derived
وبايتهن	وَبِأَيَّتِهِنَّ	اسم	اسم إضافة	compiled-forms-derived
وبايتي	وَبِأَيَّتِِي	اسم	اسم إضافة	compiled-forms-derived
وبايك	وَبِأَيِّكِ	اسم	اسم إضافة	compiled-forms-derived
وبايكم	وَبِأَيِّكُمْ	اسم	اسم إضافة	compiled-forms-derived
وبايكما	وَبِأَيِّكُمَا	اسم	اسم إضافة	compiled-forms-derived
وبايكن	وَبِأَيِّكُنَّ	اسم	اسم إضافة	compiled-forms-derived
وباينا	وَبِأَيِّنَا	اسم	اسم إضافة	compiled-forms-derived
وبايه	وَبِأَيِّهِ	اسم	اسم إضافة	compiled-forms-derived
وبايها	وَبِأَيِّهَا	اسم	اسم إضافة	compiled-forms-derived
وبايهم	وَبِأَيِّهِمْ	اسم	اسم إضافة	compiled-forms-derived
وبايهما	وَبِأَيِّهِمَا	اسم	اسم إضافة	compiled-forms-derived
وبايهن	وَبِأَيِّهِنَّ	اسم	اسم إضافة	compiled-forms-derived
وبايي	وبأيي	حرف	كلمات شائعة	compiled-forms-derived
وببعض	وَبِبَعْضِ	اسم	اسم إضافة	compiled-forms-derived
وببعضك	وَبِبَعْضِكِ	اسم	اسم إضافة	compiled-forms-derived
وببعضكم	وَبِبَعْضِكُمْ	اسم	اسم إضافة	compiled-forms-derived
وببعضكما	وَبِبَعْضِكُمَا	اسم	اسم إضافة	compiled-forms-derived
وببعضكن	وَبِبَعْضِكُنَّ	اسم	اسم إضافة	compiled-forms-derived
وببعضنا	وَبِبَعْضِنَا	اسم	اسم إضافة	compiled-forms-derived
وببعضه	وَبِبَعْضِهِ	اسم	اسم إضافة	compiled-forms-derived
وببعضها	وَبِبَعْضِهَا	اسم	اسم إضافة	compiled-forms-derived
وببعضهم	وَبِبَعْضِهِمْ	اسم	اسم إضافة	compiled-forms-derived
وببعضهما	وَبِبَعْضِهِمَا	اسم	اسم إضافة	compiled-forms-derived
وببعضهن	وَبِبَعْضِهِنَّ	اسم	اسم إضافة	compiled-forms-derived
وببعضي	وَبِبَعْضِِي	اسم	اسم إضافة	compiled-forms-derived
وبتانك	وَبِتَانِك	اسم	اسم إشارة	compiled-forms-derived
وبتجاه	وبتجاه	حرف	كلمات شائعة	compiled-forms-derived
وبتجاهك	وبتجاهك	حرف	كلمات شائعة	compiled-forms-derived
وبتجاهكم	وبتجاهكم	حرف	كلمات شائعة	compiled-forms-derived
وبتجاهكما	وبتجاهكما	حرف	كلمات شائعة	compiled-forms-derived
وبتجاهكن	وبتجاهكن	حرف	كلمات شائعة	compiled-forms-derived
وبتجاهنا	وبتجاهنا	حرف	كلمات شائعة	compiled-forms-derived
وبتجاهه	وبتجاهه	حرف	كلمات شائعة	compiled-forms-derived
وبتجاهها	وبتجاهها	حرف	كلمات شائعة	compiled-forms-derived
وبتجاههم	وبتجاههم	حرف	كلمات شائعة	compiled-forms-derived
وبتجاههما	وبتجاههما	حرف	كلمات شائعة	compiled-forms-derived
وبتجاههن	وبتجاههن	حرف	كلمات شائعة	compiled-forms-derived
وبتجاهي	وبتجاهي	حرف	كلمات شائعة	compiled-forms-derived
وبتلقاء	وَبِتِلْقَاء	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءك	وَبِتِلْقَائكِ	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءكم	وَبِتِلْقَائكُمْ	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءكما	وَبِتِلْقَائكُمَا	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءكن	وَبِتِلْقَائكُنَّ	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءنا	وَبِتِلْقَائنَا	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءه	وَبِتِلْقَائهُ	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءها	وَبِتِلْقَائهَا	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءهم	وَبِتِلْقَائهُمْ	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءهما	وَبِتِلْقَائهُمَا	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءهن	وَبِتِلْقَائهُنَّ	اسم	اسم إضافة	compiled-forms-derived
وبتلقاءي	وَبِتِلْقَائِي	اسم	اسم إضافة	compiled-forms-derived
وبتلك	وَبِتِلْك	اسم	اسم إشارة	compiled-forms-derived
وبتلكم	وَبِتِلْكُم	اسم	اسم إشارة	compiled-forms-derived
وبتلكما	وَبِتِلْكُمَا	اسم	اسم إشارة	compiled-forms-derived
وبته	وَبِتِه	اسم	اسم إشارة	compiled-forms-derived
وبتي	وَبِتِي	اسم	اسم إشارة	compiled-forms-derived
وبتين	وَبِتَيْن	اسم	اسم إشارة	compiled-forms-derived
وبتينك	وَبِتَيْنِك	اسم	اسم إشارة	compiled-forms-derived
وبجميع	وَبِجَمِيع	اسم	توكيد	compiled-forms-derived
وبجميعك	وَبِجَمِيعكِ	اسم	توكيد	compiled-forms-derived
وبجميعكم	وَبِجَمِيعكُمْ	اسم	توكيد	compiled-forms-derived
وبجميعكما	وَبِجَمِيعكُمَا	اسم	توكيد	compiled-forms-derived
وبجميعكن	وَبِجَمِيعكُنَّ	اسم	توكيد	compiled-forms-derived
وبجميعنا	وَبِجَمِيعنَا	اسم	توكيد	compiled-forms-derived
وبجميعه	وَبِجَمِيعهُ	اسم	توكيد	compiled-forms-derived
وبجميعها	وَبِجَمِيعهَا	اسم	توكيد	compiled-forms-derived
وبجميعهم	وَبِجَمِيعهُمْ	اسم	توكيد	compiled-forms-derived
وبجميعهما	وَبِجَمِيعهُمَا	اسم	توكيد	compiled-forms-derived
وبجميعهن	وَبِجَمِيعهُنَّ	اسم	توكيد	compiled-forms-derived
وبجميعي	وَبِجَمِيعِي	اسم	توكيد	compiled-forms-derived
وبجنب	وَبِجَنْبِ	اسم	ظرف مكان	compiled-forms-derived
وبجنبك	وَبِجَنْبِكِ	اسم	ظرف مكان	compiled-forms-derived
وبجنبكم	وَبِجَنْبِكُمْ	اسم	ظرف مكان	compiled-forms-derived
وبجنبكما	وَبِجَنْبِكُمَا	اسم	ظرف مكان	compiled-forms-derived
وبجنبكن	وَبِجَنْبِكُنَّ	اسم	ظرف مكان	compiled-forms-derived
وبجنبنا	وَبِجَنْبِنَا	اسم	ظرف مكان	compiled-forms-derived
وبجنبه	وَبِجَنْبِهِ	اسم	ظرف مكان	compiled-forms-derived
وبجنبها	وَبِجَنْبِهَا	اسم	ظرف مكان	compiled-forms-derived
وبجنبهم	وَبِجَنْبِهِمْ	اسم	ظرف مكان	compiled-forms-derived
وبجنبهما	وَبِجَنْبِهِمَا	اسم	ظرف مكان	compiled-forms-derived
وبجنبهن	وَبِجَنْبِهِنَّ	اسم	ظرف مكان	compiled-forms-derived
وبجنبي	وَبِجَنْبِِي	اسم	ظرف مكان	compiled-forms-derived
وبجنوب	وَبِجَنُوبِ	اسم	ظرف مكان	compiled-forms-derived
وبجنوبك	وَبِجَنُوبِكِ	اسم	ظرف مكان	compiled-forms-derived
وبجنوبكم	وَبِجَنُوبِكُمْ	اسم	ظرف مكان	compiled-forms-derived
وبجنوبكما	وَبِجَنُوبِكُمَا	اسم	ظرف مكان	compiled-forms-derived
وبجنوبكن	وَبِجَنُوبِكُنَّ	اسم	ظرف مكان	compiled-forms-derived
وبجنوبنا	وَبِجَنُوبِنَا	اسم	ظرف مكان	compiled-forms-derived
وبجنوبه	وَبِجَنُوبِهِ	اسم	ظرف مكان	compiled-forms-derived
وبجنوبها	وَبِجَنُوبِهَا	اسم	ظرف مكان	compiled-forms-derived
وبجنوبهم	وَبِجَنُوبِهِمْ	اسم	ظرف مكان	compiled-forms-derived
وبجنوبهما	وَبِجَنُوبِهِمَا	اسم	ظرف مكان	compiled-forms-derived
وبجنوبهن	وَبِجَنُوبِهِنَّ	اسم	ظرف مكان	compiled-forms-derived
وبجنوبي	وَبِجَنُوبِِي	اسم	ظرف مكان	compiled-forms-derived
وبحسب	وَبِحَسْب	اسم	اسم إضافة	compiled-forms-derived
وبحسبك	وَبِحَسْبكِ	اسم	اسم إضافة	compiled-forms-derived
وبحسبكم	وَبِحَسْبكُمْ	اسم	اسم إضافة	compiled-forms-derived
وبحسبكما	وَبِحَسْبكُمَا	اسم	اسم إضافة	compiled-forms-derived
وبحسبكن	وَبِحَسْبكُنَّ	اسم	اسم إضافة	compiled-forms-derived
وبحسبنا	وَبِحَسْبنَا	اسم	اسم إضافة	compiled-forms-derived
وبحسبه	وَبِحَسْبهُ	اسم	اسم إضافة	compiled-forms-derived
وبحسبها	وَبِحَسْبهَا	اسم	اسم إضافة	compiled-forms-derived
وبحسبهم	وَبِحَسْبهُمْ	اسم	اسم إضافة	compiled-forms-derived
وبحسبهما	وَبِحَسْبهُمَا	اسم	اسم إضافة	compiled-forms-derived
وبحسبهن	وَبِحَسْبهُنَّ	اسم	اسم إضافة	compiled-forms-derived
وبحسبي	وَبِحَسْبِي	اسم	اسم إضافة	compiled-forms-derived
وبحم	وبحم	حرف	كلمات شائعة	compiled-forms-derived
وبحمك	وبحمك	حرف	كلمات شائعة	compiled-forms-derived
وبحمكم	وبحمكم	حرف	كلمات شائعة	compiled-forms-derived
وبحمكما	وبحمكما	حرف	كلمات شائعة	compiled-forms-derived
