word	vocalized	source
ووفيت	وَوُفِّيَتْ	vocalizations-json-map
ووقانا	وَوَقَانَا	vocalizations-json-map
ووقاهم	وَوَقَاهُمْ	vocalizations-json-map
ووقع	وَوَقَعَ	vocalizations-json-map
ووقعه	وَوَقَّعَهُ	vocalizations-paired-words
ووقف	وَوَقَفَ	vocalizations-paired-words
ووقفات	وَوَقَفَاتٍ	vocalizations-paired-words
وولدا	وَوَلَدًا	vocalizations-json-map
وولدت	وَوَلَدَتِ	vocalizations-paired-words
وولده	وَوَلَدُهُ	vocalizations-json-map
ووهبنا	وَوَهَبْنَا	vocalizations-json-map
وويل	وَوَيْلٌ	vocalizations-json-map
ويءت	وَيُؤْتِ	vocalizations-json-map
ويءتوا	وَيُؤْتُوا	vocalizations-json-map
ويءتون	وَيُؤْتُونَ	vocalizations-json-map
ويءثر	وَيُؤَثِّرُ	vocalizations-paired-words
ويءثرون	وَيُؤْثِرُونَ	vocalizations-json-map
ويءخركم	وَيُؤَخِّرَكُمْ	vocalizations-json-map
ويءذيها	وَيُؤْذِيهَا	vocalizations-paired-words
ويءكد	ويُؤَكِّدُ	vocalizations-paired-words
ويءمن	وَيُؤْمِنُ	vocalizations-json-map
ويءمنون	وَيُؤْمِنُونَ	vocalizations-json-map
ويا	وَيَا	vocalizations-json-map
ويابا	وَيَأْبَى	vocalizations-json-map
ويات	وَيَأْتِ	vocalizations-json-map
وياتوكم	وَيَأْتُوكُمْ	vocalizations-json-map
وياتي	وَيَأْتِي	vocalizations-paired-words
وياتينا	وَيَأْتِينَا	vocalizations-json-map
وياتيه	وَيَأْتِيهِ	vocalizations-json-map
وياخذ	وَيَأْخُذُ	vocalizations-json-map
وياكلون	وَيَأْكُلُونَ	vocalizations-json-map
ويامركم	وَيَأْمُرُكُمْ	vocalizations-json-map
ويامرون	وَيَأْمُرُونَ	vocalizations-json-map
ويامل	وَيَأْمُلُ	vocalizations-paired-words
ويامنوا	وَيَأْمَنُوا	vocalizations-json-map
ويانغتسي	وَيَانْغْتسِي	vocalizations-paired-words
ويبدو	وَيَبْدُو	vocalizations-paired-words
ويبسط	وَيَبْسُطُ	vocalizations-json-map
ويبسطوا	وَيَبْسُطُوا	vocalizations-json-map
ويبشر	وَيُبَشِّرَ	vocalizations-json-map
ويبصرون	وَيُبْصِرُونَ	vocalizations-json-map
ويبطء	وَيُبْطِئُ	vocalizations-paired-words
ويبطل	وَيُبْطِلَ	vocalizations-json-map
ويبغون	وَيَبْغُونَ	vocalizations-json-map
ويبغونها	وَيَبْغُونَهَا	vocalizations-json-map
ويبقا	وَيَبْقَى	vocalizations-json-map
ويبلغ	ويَبْلُغُ	vocalizations-paired-words
ويبين	وَيُبَيِّنُ	vocalizations-json-map
ويتبع	وَيَتَّبِعُ	vocalizations-json-map
ويتجنبها	وَيَتَجَنَّبُهَا	vocalizations-json-map
ويتحدثون	وَيَتَحَدَّثُونَ	vocalizations-paired-words
ويتخذ	وَيَتَّخِذَ	vocalizations-json-map
ويتخذها	وَيَتَّخِذَهَا	vocalizations-json-map
ويتخطف	وَيُتَخَطَّفُ	vocalizations-json-map
ويتذكر	وَيَتَذَكَّرُ	vocalizations-paired-words
ويتربص	وَيَتَرَبَّصُ	vocalizations-json-map
ويتعد	وَيَتَعَدَّ	vocalizations-json-map
ويتعلمون	وَيَتَعَلَّمُونَ	vocalizations-json-map
ويتفكرون	وَيَتَفَكَّرُونَ	vocalizations-json-map
ويتقاضا	وَيَتَقَاضَى	vocalizations-paired-words
ويتقه	وَيَتَّقْهِ	vocalizations-json-map
ويتلوه	وَيَتْلُوهُ	vocalizations-json-map
ويتم	وَيُتِمَّ	vocalizations-json-map
ويتمتعوا	وَيَتَمَتَّعُوا	vocalizations-json-map
ويتناجون	وَيَتَنَاجَوْنَ	vocalizations-json-map
ويتنافس	وَيَتَنَافَسُ	vocalizations-paired-words
ويتوب	وَيَتُوبُ	vocalizations-json-map
ويتوقع	وَيُتَوَقَّعُ	vocalizations-paired-words
ويتولوا	وَيَتَوَلَّوْا	vocalizations-json-map
ويتيح	وَيُتِيحُ	vocalizations-paired-words
ويتيما	وَيَتِيمًا	vocalizations-json-map
ويثبت	وَيُثَبِّتَ	vocalizations-json-map
ويجادل	وَيُجَادِلُ	vocalizations-json-map
ويجب	ويجب	vocalizations-paired-words
ويجركم	وَيُجِرْكُمْ	vocalizations-json-map
ويجري	وَيُجْرِي	vocalizations-paired-words
ويجزي	وَيَجْزِيَ	vocalizations-json-map
ويجزيهم	وَيَجْزِيَهُمْ	vocalizations-json-map
ويجعل	وَيَجْعَلَ	vocalizations-json-map
ويجعلكم	وَيَجْعَلُكُمْ	vocalizations-json-map
ويجعله	وَيَجْعَلُهُ	vocalizations-json-map
ويجعلون	وَيَجْعَلُونَ	vocalizations-json-map
ويجمع	وَيَجْمَعُ	vocalizations-paired-words
ويجهل	وَيَجْهَلُ	vocalizations-paired-words
ويجيب	وَيُجِيبُ	vocalizations-paired-words
ويحاول	وَيُحَاوِلُ	vocalizations-paired-words
ويحب	وَيُحِبُّ	vocalizations-json-map
ويحبون	وَيُحِبُّونَ	vocalizations-json-map
ويحبونه	وَيُحِبُّونَهُ	vocalizations-json-map
ويحتاج	وَيَحْتَاجُ	vocalizations-paired-words
ويحتضنهم	وَيَحْتَضِنُهُمْ	vocalizations-paired-words
ويحذر	وَيُحَذِّرُ	vocalizations-paired-words
ويحذركم	وَيُحَذِّرُكُمُ	vocalizations-json-map
ويحرم	وَيُحَرِّمُ	vocalizations-json-map
ويحرمونه	وَيُحَرِّمُونَهُ	vocalizations-json-map
ويحسبون	وَيَحْسَبُونَ	vocalizations-json-map
ويحظا	وَيَحْظَى	vocalizations-paired-words
ويحفظن	وَيَحْفَظْنَ	vocalizations-json-map
ويحفظوا	وَيَحْفَظُوا	vocalizations-json-map
ويحق	وَيَحِقَّ	vocalizations-json-map
ويحل	وَيُحِلُّ	vocalizations-json-map
ويحلفون	وَيَحْلِفُونَ	vocalizations-json-map
ويحلل	وَيُحَلِّلُ	vocalizations-paired-words
ويحمل	وَيَحْمِلُ	vocalizations-json-map
ويحيا	وَيَحْيَى	vocalizations-json-map
ويحيي	وَيُحْيِي	vocalizations-json-map
ويخافون	وَيَخَافُونَ	vocalizations-json-map
ويختار	وَيَخْتَارُ	vocalizations-json-map
ويخرج	وَيُخْرِجْ	vocalizations-json-map
ويخرجكم	وَيُخْرِجُكُمْ	vocalizations-json-map
ويخرجهم	وَيُخْرِجُهُمْ	vocalizations-json-map
ويخرون	وَيَخِرُّونَ	vocalizations-json-map
ويخزهم	وَيُخْزِهِمْ	vocalizations-json-map
ويخش	وَيَخْشَ	vocalizations-json-map
ويخشون	وَيَخْشَوْنَ	vocalizations-json-map
ويخشونه	وَيَخْشَوْنَهُ	vocalizations-json-map
ويخفض	وَيُخَفِّضُ	vocalizations-paired-words
ويخفف	وَيُخَفِّفَ	vocalizations-paired-words
ويخلد	وَيَخْلُدْ	vocalizations-json-map
ويخلق	وَيَخْلُقُ	vocalizations-json-map
ويخوفونك	وَيُخَوِّفُونَكَ	vocalizations-json-map
ويدخلكم	وَيُدْخِلَكُمْ	vocalizations-json-map
ويدخله	وَيُدْخِلْهُ	vocalizations-json-map
ويدخلهم	وَيُدْخِلُهُمُ	vocalizations-json-map
ويدرءون	وَيَدْرَءُونَ	vocalizations-json-map
ويدرا	وَيَدْرَأُ	vocalizations-json-map
ويدع	وَيَدْعُ	vocalizations-json-map
ويدعون	وَيُدْعَوْنَ	vocalizations-json-map
ويدعوننا	وَيَدْعُونَنَا	vocalizations-json-map
ويذبحون	وَيُذَبِّحُونَ	vocalizations-json-map
ويذرك	وَيَذَرَكَ	vocalizations-json-map
ويذرهم	وَيَذَرُهُمْ	vocalizations-json-map
ويذرون	وَيَذَرُونَ	vocalizations-json-map
ويذكر	وَيُذْكَرَ	vocalizations-json-map
ويذكروا	وَيَذْكُرُوا	vocalizations-json-map
ويذهب	وَيُذْهِبَ	vocalizations-json-map
ويذهبا	وَيَذْهَبَا	vocalizations-json-map
ويذيق	وَيُذِيقَ	vocalizations-json-map
ويرا	وَيَرَى	vocalizations-json-map
ويربي	وَيُرْبِي	vocalizations-json-map
ويرتقي	وَيَرْتَقِي	vocalizations-paired-words
ويرث	وَيَرِثُ	vocalizations-json-map
ويرجو	وَيَرْجُو	vocalizations-json-map
ويرجون	وَيَرْجُونَ	vocalizations-json-map
ويرحم	وَيَرْحَمُ	vocalizations-json-map
ويرزقه	وَيَرْزُقْهُ	vocalizations-json-map
ويرسل	وَيُرْسِلَ	vocalizations-json-map
ويرضا	وَيَرْضَى	vocalizations-json-map
ويرضين	وَيَرْضَيْنَ	vocalizations-json-map
ويريد	وَيُرِيدُ	vocalizations-json-map
ويريدون	وَيُرِيدُونَ	vocalizations-json-map
ويريكم	وَيُرِيكُمْ	vocalizations-json-map
ويزداد	وَيَزْدَادَ	vocalizations-json-map
ويزدكم	وَيَزِدْكُمْ	vocalizations-json-map
ويزكيكم	وَيُزَكِّيكُمْ	vocalizations-json-map
ويزكيهم	وَيُزَكِّيهِمْ	vocalizations-json-map
ويزيد	وَيَزِيدُ	vocalizations-json-map
ويزيدهم	وَيَزِيدَهُمْ	vocalizations-json-map
ويسارعون	وَيُسَارِعُونَ	vocalizations-json-map
ويساعد	وَيُسَاعِدُ	vocalizations-paired-words
ويسال	وَيَسْأَلُ	vocalizations-paired-words
ويسالون	وَيُسْأَلُونَ	vocalizations-json-map
ويسالونك	وَيَسْأَلُونَكَ	vocalizations-json-map
ويسبب	وَيُسَبِّبُ	vocalizations-paired-words
ويسبح	وَيُسَبِّحُ	vocalizations-json-map
ويسبحونه	وَيُسَبِّحُونَهُ	vocalizations-json-map
ويستاذن	وَيَسْتَأْذِنُ	vocalizations-json-map
ويستبدل	وَيَسْتَبْدِلْ	vocalizations-json-map
ويستبشرون	وَيَسْتَبْشِرُونَ	vocalizations-json-map
ويستجيب	وَيَسْتَجِيبُ	vocalizations-json-map
ويستحيون	وَيَسْتَحْيُونَ	vocalizations-json-map
ويستحيي	وَيَسْتَحْيِي	vocalizations-json-map
ويستخرجا	وَيَسْتَخْرِجَا	vocalizations-json-map
ويستخلف	وَيَسْتَخْلِفُ	vocalizations-json-map
ويستخلفكم	وَيَسْتَخْلِفَكُمْ	vocalizations-json-map
ويستطيع	وَيَسْتَطِيعُ	vocalizations-paired-words
ويستعجلونك	وَيَسْتَعْجِلُونَكَ	vocalizations-json-map
ويستعد	وَيَسْتَعِدُّ	vocalizations-paired-words
ويستعمل	وَيُسْتَعْمَلُ	vocalizations-paired-words
ويستغفروا	وَيَسْتَغْفِرُوا	vocalizations-json-map
ويستغفرون	وَيَسْتَغْفِرُونَ	vocalizations-json-map
ويستغفرونه	وَيَسْتَغْفِرُونَهُ	vocalizations-json-map
ويستفتونك	وَيَسْتَفْتُونَكَ	vocalizations-json-map
ويستقبل	وَيَسْتَقْبِلُ	vocalizations-paired-words
ويستكبر	وَيَسْتَكْبِرْ	vocalizations-json-map
ويستمر	وَيَسْتَمِرُّ	vocalizations-paired-words
ويستنبءونك	وَيَسْتَنْبِئُونَكَ	vocalizations-json-map
ويستهزا	وَيُسْتَهْزَأُ	vocalizations-json-map
ويسخرون	وَيَسْخَرُونَ	vocalizations-json-map
ويسر	وَيَسِّرْ	vocalizations-json-map
ويسعا	وَيَسْعَى	vocalizations-paired-words
ويسعون	وَيَسْعَوْنَ	vocalizations-json-map
ويسفك	وَيَسْفِكُ	vocalizations-json-map
ويسقا	وَيُسْقَى	vocalizations-json-map
ويسقون	وَيُسْقَوْنَ	vocalizations-json-map
ويسقين	وَيَسْقِينِ	vocalizations-json-map
ويسلموا	وَيُسَلِّمُوا	vocalizations-json-map
ويسما	وَيُسَمَّى	vocalizations-paired-words
ويسمعها	وَيَسْمَعُهَا	vocalizations-paired-words
ويشارك	وَيُشَارِكُ	vocalizations-paired-words
ويشترون	وَيَشْتَرُونَ	vocalizations-json-map
ويشدد	وَيُشَدِّدُ	vocalizations-paired-words
ويشرب	وَيَشْرَبُ	vocalizations-json-map
ويشف	وَيَشْفِ	vocalizations-json-map
ويشكل	وَيُشَكِّلُ	vocalizations-paired-words
ويشهد	وَيُشْهِدُ	vocalizations-json-map
ويصاب	وَيُصَابُ	vocalizations-paired-words
ويصبر	وَيَصْبِرْ	vocalizations-json-map
ويصدكم	وَيَصُدَّكُمْ	vocalizations-json-map
ويصدون	وَيَصُدُّونَ	vocalizations-json-map
ويصرفه	وَيَصْرِفُهُ	vocalizations-json-map
ويصلا	وَيَصْلَى	vocalizations-json-map
ويصلح	وَيُصْلِحُ	vocalizations-json-map
ويصنع	وَيَصْنَعُ	vocalizations-json-map
ويصور	وَيُصَوِّرُ	vocalizations-paired-words
ويصيبها	وَيُصِيبُهَا	vocalizations-paired-words
ويضرب	وَيَضْرِبُ	vocalizations-json-map
ويضربها	وَيَضْرِبُهَا	vocalizations-paired-words
ويضع	وَيَضَعُ	vocalizations-json-map
ويضل	وَيُضِلُّ	vocalizations-json-map
ويضم	وَيَضُمُّ	vocalizations-paired-words
ويضيق	وَيَضِيقُ	vocalizations-json-map
ويطاف	وَيُطَافُ	vocalizations-json-map
ويطعمون	وَيُطْعِمُونَ	vocalizations-json-map
ويطلق	وَيُطْلَقُ	vocalizations-paired-words
ويطهركم	وَيُطَهِّرَكُمْ	vocalizations-json-map
ويطوف	وَيَطُوفُ	vocalizations-json-map
ويطيعون	وَيُطِيعُونَ	vocalizations-json-map
ويظل	وَيَظَلُّ	vocalizations-paired-words
ويعالج	وَيُعَالِجُ	vocalizations-paired-words
ويعبدون	وَيَعْبُدُونَ	vocalizations-json-map
ويعبر	وَيُعَبِّرُ	vocalizations-paired-words
ويعتبر	وَيُعْتَبَرُ	vocalizations-paired-words
ويعتبرونهم	وَيَعْتَبِرُونَهُمْ	vocalizations-paired-words
ويعترف	وَيَعْتَرِفُ	vocalizations-paired-words
ويعتقد	وَيَعْتَقِدُ	vocalizations-paired-words
ويعد	وَيُعَدُّ	vocalizations-paired-words
ويعذب	وَيُعَذِّبَ	vocalizations-json-map
ويعرف	وَيُعَرِّفُ	vocalizations-paired-words
ويعرفونه	وَيَعْرِفُونَهُ	vocalizations-paired-words
ويعزا	وَيُعْزَى	vocalizations-paired-words
ويعزز	وَيُعَزِّزُ	vocalizations-paired-words
ويعظم	وَيُعْظِمْ	vocalizations-json-map
ويعف	وَيَعْفُ	vocalizations-json-map
ويعفو	وَيَعْفُو	vocalizations-json-map
ويعقوب	وَيَعْقُوبُ	vocalizations-json-map
ويعلم	وَيَعْلَمَ	vocalizations-json-map
ويعلمك	وَيُعَلِّمُكَ	vocalizations-json-map
ويعلمكم	وَيُعَلِّمُكُمْ	vocalizations-json-map
ويعلمه	وَيُعَلِّمُهُ	vocalizations-json-map
ويعلمهم	وَيُعَلِّمُهُمُ	vocalizations-json-map
ويعلمون	وَيَعْلَمُونَ	vocalizations-json-map
ويعمل	وَيَعْمَلْ	vocalizations-json-map
ويعملون	وَيَعْمَلُونَ	vocalizations-json-map
ويعود	وَيَعُودُ	vocalizations-paired-words
ويعوق	وَيَعُوقَ	vocalizations-json-map
ويعيد	وَيُعِيدُ	vocalizations-json-map
ويعيش	وَيَعِيشُ	vocalizations-paired-words
ويغذي	ويُغَذِّي	vocalizations-paired-words
ويغفر	وَيَغْفِرُ	vocalizations-json-map
ويفرض	وَيَفْرِضُ	vocalizations-paired-words
ويفسدون	وَيُفْسِدُونَ	vocalizations-json-map
ويفعل	وَيَفْعَلُ	vocalizations-json-map
ويفعلون	وَيَفْعَلُونَ	vocalizations-json-map
ويقال	وَيُقَالُ	vocalizations-paired-words
ويقبضن	وَيَقْبِضْنَ	vocalizations-json-map
